,GeoFIPS,GeoName,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
10,01021,"Chilton, AL",1.8987551615265838e-05,1.9359255563592392e-05,1.9803962836103022e-05,2.0322230710081572e-05,2.0787557242094572e-05,2.1214988918805918e-05,2.1656909804897307e-05,2.223369179367989e-05,2.2400874978834262e-05,2.2671711738784344e-05,2.2892393543188113e-05,2.314595470733891e-05,2.3375552948284246e-05,2.3582860097875668e-05,2.389660720868204e-05,2.409611247629959e-05,2.4232645410842325e-05,2.4331283490083406e-05,2.4387568495752042e-05,2.436137646341119e-05,2.4421562410066766e-05,2.453190331226865e-05,2.453468969868789e-05,2.466007708755367e-05,2.4824473886288803e-05,2.4859025077887372e-05,2.5022864599338655e-05,2.5090852427968102e-05,2.5230171748930078e-05
11,01023,"Choctaw, AL",6.859123143163712e-06,6.85362840561989e-06,6.8451749632447816e-06,6.8608138316387335e-06,6.831226783325851e-06,6.8265773900195406e-06,6.733589523893338e-06,6.709919885243032e-06,6.6262308057294495e-06,6.495202448915255e-06,6.424193532964337e-06,6.310494733019116e-06,6.147765967298261e-06,6.099581345760138e-06,6.008706840227713e-06,5.965594284114655e-06,5.907265531726401e-06,5.8552768611194786e-06,5.763979683468298e-06,5.755103568974433e-06,5.694661455992401e-06,5.6705691452233395e-06,5.64351812962299e-06,5.5720865415533156e-06,5.527283296965236e-06,5.487974789920978e-06,5.396677612269797e-06,5.333699466575233e-06,5.297349664362262e-06
12,01025,"Clarke, AL",8.58364793879779e-06,8.619189703472457e-06,8.55964165914911e-06,8.57460661269634e-06,8.708979424755829e-06,8.653484388684855e-06,8.70430287677232e-06,8.673125890215593e-06,8.612330766429977e-06,8.501028924422465e-06,8.445845658217061e-06,8.404692035962182e-06,8.344208682042134e-06,8.34140275325203e-06,8.241948166136073e-06,8.194247376704282e-06,8.117863759640304e-06,8.031191737012606e-06,7.966343604974615e-06,7.823864776410379e-06,7.80547035434191e-06,7.716304172789673e-06,7.657067898331895e-06,7.53360703156726e-06,7.444440850015023e-06,7.399234219507771e-06,7.293232465214903e-06,7.169148058719133e-06,7.095882140310827e-06
13,01027,"Clay, AL",8.641811161599896e-06,8.664186024054105e-06,8.687839450077126e-06,8.779896027031586e-06,8.926291555660552e-06,9.025380232243478e-06,9.061180012170213e-06,9.118076090982343e-06,9.140450953436552e-06,9.114240400275908e-06,9.079719183917986e-06,9.027298077596695e-06,8.999169679082833e-06,8.983826916257089e-06,9.004283933358081e-06,9.052869348972934e-06,8.95378067239001e-06,8.901359566068719e-06,8.83615282405931e-06,8.740260556398415e-06,8.790763817366487e-06,8.884098957889758e-06,8.93460221885783e-06,8.989580452316744e-06,9.03433017722516e-06,9.067572830014271e-06,9.113601118491501e-06,9.073326366073926e-06,9.071408520720707e-06
14,01029,"Cleburne, AL",8.980010513829674e-06,8.982078528840152e-06,9.016545445681441e-06,9.13649031628913e-06,9.49081022141759e-06,9.596278986951938e-06,9.677620910697382e-06,9.769302909495212e-06,9.803769826336503e-06,9.937501463680708e-06,9.952666907090876e-06,9.884422411745121e-06,9.904413223513069e-06,1.0021600740773454e-05,1.0201518046684988e-05,1.0253218421946923e-05,1.0283549308767258e-05,1.0344211082407929e-05,1.0297336075503774e-05,1.0275966587062174e-05,1.0340075052386973e-05,1.0382814029270174e-05,1.0315258872261245e-05,1.0284238647104084e-05,1.0325598947313631e-05,1.0415902269437811e-05,1.0354551157460315e-05,1.0364201894175876e-05,1.0411076901080031e-05
15,01031,"Coffee, AL",2.3831918572233362e-05,2.426181431168954e-05,2.4550686051959038e-05,2.452452837469054e-05,2.4566039471225328e-05,2.474118217989266e-05,2.483102811485837e-05,2.4781555986111427e-05,2.48588917276009e-05,2.4980581791415216e-05,2.5199510177249378e-05,2.5619170303861362e-05,2.5932493785925324e-05,2.6287328364524073e-05,2.6986761908877378e-05,2.7588388486052823e-05,2.811381661205482e-05,2.8553379319197183e-05,2.871316860859822e-05,2.91379465416323e-05,2.8901390155899802e-05,2.8911625768743997e-05,2.910837699341574e-05,2.9285794282715115e-05,2.9683277248164676e-05,2.979075118302872e-05,3.0119996729516984e-05,3.045947788884944e-05,3.080578279007803e-05
16,01033,"Colbert, AL",3.474997142586952e-05,3.48066215563631e-05,3.496810698581605e-05,3.526828756233948e-05,3.574753464329662e-05,3.576641802012782e-05,3.562772287305734e-05,3.581134743396755e-05,3.5678512645223993e-05,3.551116685744412e-05,3.534382106966425e-05,3.540958731311081e-05,3.539591314368133e-05,3.5431075293642855e-05,3.5478609311183446e-05,3.5470144349155666e-05,3.5439540255670635e-05,3.553460829075181e-05,3.566223387209365e-05,3.580027786823892e-05,3.589339245054445e-05,3.5969577108794435e-05,3.605618018184783e-05,3.620073568724523e-05,3.645012649160201e-05,3.675877203015321e-05,3.7058301455751424e-05,3.726927435552061e-05,3.742424827572142e-05
17,01035,"Conecuh, AL",6.473033041924334e-06,6.503002889750851e-06,6.503456978354283e-06,6.565213028421046e-06,6.521166433888134e-06,6.467129890079716e-06,6.428986447391421e-06,6.373133549169275e-06,6.329995131843227e-06,6.263244107138711e-06,6.168793677624838e-06,6.098409944092866e-06,6.094323146661977e-06,6.1769672724866155e-06,6.1034049187306186e-06,6.079338222748718e-06,6.02757212195746e-06,6.00577586899272e-06,5.973535578149043e-06,5.890891452324404e-06,5.8159668327581104e-06,5.69608744145204e-06,5.683827049159374e-06,5.588922531042069e-06,5.546238202319453e-06,5.45814501325363e-06,5.352342368653954e-06,5.245631546847415e-06,5.143915699678629e-06
18,01037,"Coosa, AL",6.7882792751455696e-06,6.9958900533962645e-06,7.0896114904351494e-06,7.031480472524954e-06,7.083086580261556e-06,7.122236041303116e-06,7.198162268777656e-06,7.025548736003506e-06,7.027921430612086e-06,6.9638586761804425e-06,6.959113286963284e-06,6.857087418794371e-06,6.801922269144901e-06,6.792431490710584e-06,6.785313406884845e-06,6.817344784100667e-06,6.768111370972645e-06,6.982840233049078e-06,6.791245143406294e-06,6.692185143498105e-06,6.622783826197159e-06,6.4804221496823964e-06,6.405089095860002e-06,6.31789256899471e-06,6.250863946302343e-06,6.174344545175658e-06,6.1933261020442936e-06,6.158922030219892e-06,6.198664664913597e-06
19,01039,"Covington, AL",1.3943682653399922e-05,1.3902471274715575e-05,1.4045212504522265e-05,1.4121640879536871e-05,1.4146367706747478e-05,1.4152736737998695e-05,1.4177838214106433e-05,1.4054578726950525e-05,1.388785996772749e-05,1.3824918953009579e-05,1.3809558348227231e-05,1.3789327307782189e-05,1.3938437568840095e-05,1.4027229357460006e-05,1.4098412647914785e-05,1.406619284276157e-05,1.4104781679166002e-05,1.4170719885060956e-05,1.4272249736183298e-05,1.4213055210436692e-05,1.4238531335441562e-05,1.4239280633235822e-05,1.418495654315191e-05,1.4142621217776174e-05,1.40407167177567e-05,1.4029477250842787e-05,1.4083426692029568e-05,1.4037719526579656e-05,1.405832521592183e-05
20,01041,"Crenshaw, AL",8.59632597631588e-06,8.545595224021305e-06,8.614715874022665e-06,8.609008664389524e-06,8.681299986409295e-06,8.623593755674216e-06,8.614081739618982e-06,8.68256825521666e-06,8.702860556134489e-06,8.646422594206775e-06,8.657202879069371e-06,8.704762959345536e-06,8.687007196042434e-06,8.801785523108912e-06,8.84997973778876e-06,8.828419168063565e-06,8.89310087723915e-06,8.785932163016858e-06,8.770078802924803e-06,8.749786502006972e-06,8.675592776776155e-06,8.645788459803092e-06,8.6134476052153e-06,8.617886546041075e-06,8.560814449709678e-06,8.51832744466297e-06,8.459352945120526e-06,8.343306349246683e-06,8.2963804033742e-06
21,01043,"Cullman, AL",3.725184843334033e-05,3.786194867500135e-05,3.838061270473384e-05,3.90537724028973e-05,3.948940814823492e-05,4.00411783926312e-05,4.0497308461332115e-05,4.071171061344038e-05,4.068123187613087e-05,4.0695945749314775e-05,4.080840178007744e-05,4.1057486633262044e-05,4.135228959241091e-05,4.1537263998151375e-05,4.181682758864549e-05,4.218309793183044e-05,4.222408657855702e-05,4.232235423160664e-05,4.2476324404566745e-05,4.258247448967917e-05,4.2975019606406804e-05,4.335179985900883e-05,4.389778965322571e-05,4.443274404255467e-05,4.482634015022401e-05,4.526302688650335e-05,4.563297569798427e-05,4.626672323583371e-05,4.7029742659513124e-05
22,01045,"Dale, AL",3.420547397074078e-05,3.469677770067658e-05,3.461351754476309e-05,3.408574449033625e-05,3.384353312767882e-05,3.371072973849449e-05,3.379811849718055e-05,3.380224709995312e-05,3.389170016002547e-05,3.397358411501477e-05,3.386486424200377e-05,3.3885507255866615e-05,3.3751327665758095e-05,3.376990637823466e-05,3.405271566815569e-05,3.4316258145138066e-05,3.430456043728245e-05,3.468232759097258e-05,3.452337638422865e-05,3.466718938080649e-05,3.43382773599251e-05,3.412221381482728e-05,3.411602091066843e-05,3.416762844532555e-05,3.418001425364326e-05,3.406097287370083e-05,3.409813029865396e-05,3.386417614154167e-05,3.3952253000689825e-05
23,01047,"Dallas, AL",1.8936300720744594e-05,1.885898071446848e-05,1.8819531731674544e-05,1.867790988344432e-05,1.858204885525506e-05,1.8447922313755678e-05,1.8431353740982226e-05,1.822464107114201e-05,1.8198604742498012e-05,1.7900764922403804e-05,1.781910552802036e-05,1.7671171842543102e-05,1.7528761014656998e-05,1.748497264375573e-05,1.7434083455951554e-05,1.7462092233735247e-05,1.7262480380797937e-05,1.7324415283784417e-05,1.718279343555419e-05,1.7095611183579595e-05,1.6864440144407137e-05,1.678830360761484e-05,1.66324801255788e-05,1.6381584595009375e-05,1.6126349676332616e-05,1.5805629446217925e-05,1.544151533502991e-05,1.5065566529003708e-05,1.484031283725034e-05
24,01049,"DeKalb, AL",2.8818153675131788e-05,2.9588790853582294e-05,2.9702076009408675e-05,2.9989760681441454e-05,3.0380296350211346e-05,3.096709358280325e-05,3.1597118045907856e-05,3.2122304053401206e-05,3.263308098405699e-05,3.272400722754922e-05,3.3056409724250306e-05,3.341912096878214e-05,3.3684446728480764e-05,3.403274889617503e-05,3.450725470237763e-05,3.489381545339923e-05,3.52098214143886e-05,3.534397488839353e-05,3.5446825885130635e-05,3.5238639568063735e-05,3.522373362650763e-05,3.5265967127583254e-05,3.531714419359254e-05,3.534248429423791e-05,3.550396532776236e-05,3.5498996680576996e-05,3.553626153446725e-05,3.559041978878776e-05,3.5681346032279984e-05
25,01051,"Elmore, AL",3.386194667182053e-05,3.479144134587972e-05,3.583267513790842e-05,3.6810860600803486e-05,3.795946382462411e-05,3.904689144195863e-05,4.0368409390234864e-05,4.1299776786941586e-05,4.211066569332365e-05,4.2859754752337096e-05,4.36562861184214e-05,4.433233899418104e-05,4.555585112390301e-05,4.6971629445438434e-05,4.8143953822794486e-05,4.8502268089355915e-05,4.908530907362139e-05,4.97488771317308e-05,5.037623921865457e-05,5.08569046981882e-05,5.1430582069216e-05,5.1789520576659947e-05,5.236819187474784e-05,5.296059647225097e-05,5.345312252855232e-05,5.36472614430133e-05,5.4273375048172044e-05,5.5005609603357694e-05,5.574720777178101e-05
26,01053,"Escambia, AL",1.4980018168875242e-05,1.5111930542608795e-05,1.5162163427962439e-05,1.5298568173556887e-05,1.5469686701712794e-05,1.5578320421258075e-05,1.5656324332660887e-05,1.5651831960799992e-05,1.559955708823685e-05,1.5533396702649122e-05,1.5435789714035133e-05,1.540189272635747e-05,1.5356152212864722e-05,1.5385556828681487e-05,1.5453350804036813e-05,1.549010657380777e-05,1.5620793755215625e-05,1.5667351063592175e-05,1.5627328114286017e-05,1.557015247242008e-05,1.548316381729548e-05,1.5489289778923974e-05,1.5476629458225088e-05,1.542067900868485e-05,1.5235266570062457e-05,1.5047403746788667e-05,1.5085793106327224e-05,1.497389220724675e-05,1.4987777720271334e-05
27,01055,"Etowah, AL",7.309962787029358e-05,7.375118214891243e-05,7.384426133157226e-05,7.436449459279506e-05,7.513366055182904e-05,7.530538803611618e-05,7.504202445727246e-05,7.452539891630779e-05,7.430172026030354e-05,7.431037878892306e-05,7.433707591883325e-05,7.437676084167271e-05,7.444458598252561e-05,7.470001257680144e-05,7.496337615564516e-05,7.518921944380429e-05,7.521303039750797e-05,7.537826398533047e-05,7.539774567472438e-05,7.541650582006668e-05,7.522024583802424e-05,7.495399608297401e-05,7.475268529257019e-05,7.475412838067344e-05,7.493523593763172e-05,7.478515477489338e-05,7.46365167002583e-05,7.460260412983184e-05,7.443592745390609e-05
28,01057,"Fayette, AL",1.1174309763113528e-05,1.1208141483743895e-05,1.1214907827869968e-05,1.1274574680618069e-05,1.1328090311433378e-05,1.1358231298904067e-05,1.1377300086895728e-05,1.1387142041988199e-05,1.1308406401248436e-05,1.124320344876082e-05,1.118169122943288e-05,1.1085732167281294e-05,1.109065314482753e-05,1.0928876007995048e-05,1.0778786192834875e-05,1.0789858392313904e-05,1.0647765165666364e-05,1.060101587897713e-05,1.0500750961472588e-05,1.0441084108724487e-05,1.0373420667463752e-05,1.03451250465729e-05,1.030514210400974e-05,1.0229482074236373e-05,1.0169815221488272e-05,1.0158127899815964e-05,1.0056017615731583e-05,1.0030797605807128e-05,9.932993177075704e-06
29,01059,"Franklin, AL",1.7736745820941658e-05,1.798463756741751e-05,1.8241056302715627e-05,1.8461539870834196e-05,1.8683850650843253e-05,1.8833072955232893e-05,1.8980468047732046e-05,1.9028584627514827e-05,1.8996912954746414e-05,1.8814800836328038e-05,1.8804446635615287e-05,1.8739885148818138e-05,1.8861699274850495e-05,1.8962804999457355e-05,1.888362581753632e-05,1.916075295425994e-05,1.9239932136180973e-05,1.9344692284568802e-05,1.9397681429392877e-05,1.9385500016789642e-05,1.933860157826718e-05,1.9376363957337215e-05,1.9386109087419802e-05,1.9507923213452163e-05,1.9538985815590413e-05,1.9465288269340836e-05,1.955543072260478e-05,1.9528631614877662e-05,1.9498178083369572e-05
30,01061,"Geneva, AL",1.6458674118193315e-05,1.6641481066625207e-05,1.6785307121641476e-05,1.6893512705088294e-05,1.6999029951058172e-05,1.7047420025643082e-05,1.719527858687476e-05,1.729945166410617e-05,1.718183689949006e-05,1.7191918165028584e-05,1.7273912458075242e-05,1.7320958363921686e-05,1.746612858767642e-05,1.7656328464169897e-05,1.7690604767000877e-05,1.7908360102632983e-05,1.7913064693217627e-05,1.800177982995663e-05,1.800715650491051e-05,1.814157337875749e-05,1.7998419408110458e-05,1.7960782683433304e-05,1.8006484420541278e-05,1.792449012749462e-05,1.7879460474755883e-05,1.7824349556478622e-05,1.7851232931248016e-05,1.7927850549340794e-05,1.79453247429409e-05
31,01063,"Greene, AL",6.096258136507784e-06,6.046729022830205e-06,6.016295471052415e-06,6.052099649614521e-06,6.044938813902099e-06,6.0073444264118885e-06,5.969750038921678e-06,5.908882935366099e-06,5.887400428228836e-06,5.903512308581783e-06,5.850999513357362e-06,5.779987892542521e-06,5.773423793139468e-06,5.586048591997784e-06,5.600370263422626e-06,5.584855119379047e-06,5.4792327926208365e-06,5.3598855307471525e-06,5.2900673825510475e-06,5.239344796254732e-06,5.161769076036837e-06,5.047792440947469e-06,4.985731864773153e-06,4.954104840376627e-06,4.835951051121679e-06,4.7613590124506264e-06,4.681993083304627e-06,4.597256527374311e-06,4.55250130417168e-06
32,01065,"Hale, AL",9.607736618370668e-06,9.667691293056289e-06,9.760021492072145e-06,9.861944439037698e-06,9.921899113723319e-06,1.0109557245489311e-05,1.0181502855112055e-05,1.0908153512301774e-05,1.0712701272826652e-05,1.04177242733734e-05,1.0261842119190787e-05,1.0051401211044259e-05,9.965666026243822e-06,9.848754410606862e-06,9.843358489885156e-06,9.748630103881876e-06,9.607736618370668e-06,9.4416621694915e-06,9.219829873154703e-06,9.231221261344972e-06,9.168868399671927e-06,9.055554064516104e-06,9.044762223072692e-06,8.949434290322556e-06,8.936843808638577e-06,8.921255593220315e-06,8.865497745762688e-06,8.868495479496969e-06,8.845712703116432e-06
33,01067,"Henry, AL",1.085528391584074e-05,1.0926763561734587e-05,1.0910955563123448e-05,1.085528391584074e-05,1.097006373184336e-05,1.1060787897785552e-05,1.1085530852133423e-05,1.1231239361070882e-05,1.1242923533957378e-05,1.1304093615539612e-05,1.1383820912882751e-05,1.147248316596262e-05,1.151372142320907e-05,1.1651869584984682e-05,1.1758401749538012e-05,1.177283513957427e-05,1.1851187828342527e-05,1.1885553042714569e-05,1.1939850081422396e-05,1.1783144703885883e-05,1.1763212879550099e-05,1.1723349230878529e-05,1.1736408012339905e-05,1.1708915840842271e-05,1.1735033403765023e-05,1.1728160360890614e-05,1.1742593750926872e-05,1.1798952702497023e-05,1.199964555442975e-05
34,01069,"Houston, AL",5.639649592115954e-05,5.618607365826785e-05,5.6615574796132226e-05,5.735338450272716e-05,5.7804860117412505e-05,5.824501554706887e-05,5.8769073524587114e-05,5.9226542178405455e-05,5.959078577904393e-05,5.9890437735693495e-05,6.0810036295989166e-05,6.165705249345194e-05,6.252937263392068e-05,6.382320319340981e-05,6.507574837220501e-05,6.60452889252756e-05,6.692227031840334e-05,6.779925171153107e-05,6.831598486344232e-05,6.896123541009439e-05,6.919230036333305e-05,6.958584326639949e-05,6.970170868963732e-05,6.976297086744124e-05,6.988349754333805e-05,7.023975042513255e-05,7.114936058687323e-05,7.137709607392691e-05,7.155555546144264e-05
35,01071,"Jackson, AL",1.7874714119812212e-05,1.799039994866787e-05,1.8247559159560634e-05,1.857885758585006e-05,1.8667681380141708e-05,1.8973908574171393e-05,1.913758790478141e-05,1.9333143516407386e-05,1.9339590404702747e-05,1.9253990054558776e-05,1.9237156512898666e-05,1.9170538667179927e-05,1.9101413698235214e-05,1.9155495927824084e-05,1.9101771858696067e-05,1.9170538667179927e-05,1.9147616397685306e-05,1.9065239491689017e-05,1.9112874832982524e-05,1.90999810563918e-05,1.9091385205331317e-05,1.8984295227536143e-05,1.8887591903105716e-05,1.8859655387159148e-05,1.8823481180612952e-05,1.8778711123006274e-05,1.882025773646527e-05,1.8810229243561374e-05,1.8901202000618148e-05
36,01073,"Jefferson, AL",0.00023036193684093146,0.00023114384564946994,0.00023137900880512545,0.0002313223890202335,0.00023074055994235613,0.0002308062111039793,0.000230246265746643,0.0002299642089041138,0.0002293264547626315,0.0002283958755986712,0.00022839413879545366,0.00022787657143662543,0.00022749308528619163,0.00022783141455296927,0.0002275778412832078,0.00022804573607001426,0.0002287164894726299,0.00022880020338771553,0.00022940843187449958,0.00023003993352439873,0.00023110389917546642,0.0002319941845047797,0.00023280874521380802,0.00023336174335827415,0.00023377058683568408,0.0002343194166524281,0.00023454276954620434,0.0002338921630609122,0.00023197438494809968
37,01075,"Lamar, AL",1.0090998470421543e-05,1.0084614994668493e-05,1.0075678128614222e-05,1.0072486390737697e-05,1.0106957159804167e-05,1.0121000806460877e-05,1.0142704624021247e-05,1.0164408441581619e-05,9.97864929716786e-06,9.85991664816113e-06,9.73990730400379e-06,9.623089697722973e-06,9.580958757752843e-06,9.457757675718975e-06,9.512017219619902e-06,9.44690576693879e-06,9.37668753365524e-06,9.2566781894979e-06,9.139222235641778e-06,9.123901893834457e-06,9.113049985054272e-06,9.033894885716451e-06,8.955378133953936e-06,8.9636766524329e-06,8.948994658200886e-06,8.956016481529241e-06,8.928567535791125e-06,8.900480242477705e-06,8.738339958350233e-06
38,01077,"Lauderdale, AL",4.832180932297849e-05,4.874258197963521e-05,4.927895151998883e-05,4.979624757453246e-05,4.996097313380054e-05,5.0349956647440615e-05,5.0625655215057724e-05,5.088517021895727e-05,5.074183008317311e-05,5.064704063854165e-05,5.0922161221740275e-05,5.1285713420967025e-05,5.164753166693833e-05,5.218852508263982e-05,5.265842641486773e-05,5.329131935310826e-05,5.3478586304697235e-05,5.360632086118231e-05,5.355372427910022e-05,5.361383465862261e-05,5.366065139651985e-05,5.385774408322307e-05,5.357048582723627e-05,5.35843574532799e-05,5.370457821232468e-05,5.373810130859678e-05,5.392479027576727e-05,5.4105121414334435e-05,5.435538866753823e-05
39,01079,"Lawrence, AL",1.8286462043124132e-05,1.8278076834923874e-05,1.8546403497332153e-05,1.8767213979938964e-05,1.892653293574388e-05,1.907411260006843e-05,1.9306662374155607e-05,1.9495050051721416e-05,1.9492813996201348e-05,1.939666360883838e-05,1.927927069403476e-05,1.918423833443183e-05,1.9249642958393847e-05,1.9022124309226827e-05,1.9170262987431397e-05,1.9116038641069726e-05,1.9182561292791776e-05,1.9185356362191865e-05,1.903777669786731e-05,1.89142346303835e-05,1.8799636784979965e-05,1.8739263285938103e-05,1.857938531625317e-05,1.8636404732014927e-05,1.8557583774932497e-05,1.8497210275890635e-05,1.8478203803970047e-05,1.8482675915010187e-05,1.8497769289770652e-05
40,01081,"Lee, AL",5.9925893172797516e-05,6.10456707195441e-05,6.316130037511696e-05,6.494010704557309e-05,6.773192473164445e-05,6.98659843241388e-05,7.174837995039498e-05,7.335750409816021e-05,7.424023452519257e-05,7.523989972441639e-05,7.630692952066356e-05,7.770696921162992e-05,8.015942185231952e-05,8.21384157686469e-05,8.384604475168215e-05,8.549202877329035e-05,8.806078067110516e-05,8.959173646572066e-05,9.21585818183367e-05,9.545118537661936e-05,9.79938811567176e-05,0.00010021055770782548,0.00010227598167316396,0.00010422955498684104,0.00010624795083727641,0.00010830638413688607,0.00010932765684836265,0.00011096156608371195,0.00011262470901210913
41,01083,"Limestone, AL",4.0324141559655134e-05,4.088609524405579e-05,4.142322643442157e-05,4.2118945781121265e-05,4.303324097807251e-05,4.394202006523823e-05,4.4735650360631056e-05,4.548446226401646e-05,4.6153290575511715e-05,4.666422024439623e-05,4.728547210899131e-05,4.7985328538030164e-05,4.916439700468675e-05,5.078337522673918e-05,5.244648232707583e-05,5.4357814367761236e-05,5.607539305222998e-05,5.7375126420444987e-05,5.914372912042986e-05,6.050138164139291e-05,6.1732853151012e-05,6.303465506039658e-05,6.384207563025323e-05,6.487979378365565e-05,6.588372576462173e-05,6.745788559466675e-05,6.965674485792279e-05,7.193145063072985e-05,7.413444697632504e-05
42,01085,"Lowndes, AL",6.924210734899699e-06,6.936072799700182e-06,7.059006925814271e-06,7.011558666612341e-06,7.045527306722813e-06,7.138267086072039e-06,7.204047627238349e-06,7.263357951240761e-06,7.186793714801284e-06,7.133953607962772e-06,7.007245188503075e-06,6.806129271658535e-06,6.684273515071762e-06,6.53707607459305e-06,6.455659175280649e-06,6.369389613095323e-06,6.193076195379064e-06,6.0992580465025225e-06,6.057740819700835e-06,5.940198541223329e-06,5.873878815293359e-06,5.818342784636556e-06,5.7741296340165765e-06,5.753101428233904e-06,5.707809908086607e-06,5.670606159394186e-06,5.568161054299112e-06,5.551985511389363e-06,5.372976169854812e-06
43,01087,"Macon, AL",1.5718371301885232e-05,1.550650092717965e-05,1.5319369907604358e-05,1.5351721372005508e-05,1.5125261121197446e-05,1.5250226581727384e-05,1.527813764905387e-05,1.5254032636362815e-05,1.5176642858775746e-05,1.4947010895771489e-05,1.4659653770796551e-05,1.4390058234120284e-05,1.4201658529666516e-05,1.4099529396949154e-05,1.3918741801766244e-05,1.369989366022904e-05,1.3441716287459061e-05,1.3676422989977223e-05,1.3652952319725407e-05,1.333197504547084e-05,1.306364819367305e-05,1.2927898911676059e-05,1.2810545560416976e-05,1.2748380001371626e-05,1.2686848784765514e-05,1.2447067342733445e-05,1.2376020989538757e-05,1.2354453346604657e-05,1.1985900389407219e-05
44,01089,"Madison, AL",0.00012644440270112171,0.0001282780960420349,0.00012787927857781738,0.0001283378223289467,0.0001290232296376201,0.00013139686787876016,0.00013230913874497755,0.0001339053719290559,0.0001355964928431474,0.0001379672411026627,0.00014032883775369958,0.00014240625287830128,0.00014520905339071891,0.00014891593648808378,0.00015213778433609227,0.00015583069918893744,0.00015936129340719164,0.00016200321827583073,0.00016413602471490707,0.0001661296303723906,0.0001684883370418027,0.0001705007275798472,0.0001725275680260155,0.00017484147998024377,0.0001777950412007533,0.00018088635821204328,0.0001839102423187554,0.00018770237987405082,0.00019035875465081372
45,01091,"Marengo, AL",9.173350546675727e-06,9.160703100855236e-06,9.136593907259923e-06,9.084027960568502e-06,9.083632727886611e-06,8.992729211051824e-06,8.900244763489475e-06,8.918030234174542e-06,8.775351236012114e-06,8.78088449355858e-06,8.704999818635627e-06,8.606982113526813e-06,8.524773715693614e-06,8.509754873781779e-06,8.487621843595919e-06,8.430708337403703e-06,8.367075875619352e-06,8.288029339241276e-06,8.195544891678927e-06,8.10503660752603e-06,8.026385303829845e-06,7.995557154642394e-06,7.930343762130481e-06,7.857620948662651e-06,7.829164195566544e-06,7.72166090609236e-06,7.672652053537953e-06,7.613762383936287e-06,7.507840025189665e-06
46,01093,"Marion, AL",1.5714166332807596e-05,1.5860318013856118e-05,1.608188604277665e-05,1.633622117456571e-05,1.6400195042070933e-05,1.6403835831278547e-05,1.6260804826693697e-05,1.6194750508212693e-05,1.6007509920392526e-05,1.5919610866665836e-05,1.589152477849281e-05,1.5871760494222905e-05,1.5860318013856118e-05,1.6008550145880416e-05,1.604495803795656e-05,1.608084581728876e-05,1.5939375150935742e-05,1.60257138664306e-05,1.5921691317641617e-05,1.5815588317876854e-05,1.566059472018127e-05,1.5629387955544577e-05,1.5568014651759075e-05,1.5454630073579087e-05,1.536621090710845e-05,1.53204409856413e-05,1.5325122000336804e-05,1.523254193191461e-05,1.5211217309412868e-05
47,01095,"Marshall, AL",5.154033389051604e-05,5.275218064812926e-05,5.38534873298791e-05,5.478079574406624e-05,5.5318484508142375e-05,5.5587328890180445e-05,5.594692530981004e-05,5.624511057618221e-05,5.627786319125284e-05,5.691926856971929e-05,5.755453283286e-05,5.808880986619961e-05,5.903385928021667e-05,6.018907130760359e-05,6.114162652924101e-05,6.214262832733706e-05,6.292118528141176e-05,6.355099077537403e-05,6.412962030828845e-05,6.44243938439241e-05,6.453288688134556e-05,6.45117341507791e-05,6.477853149437525e-05,6.51879391827581e-05,6.555026498697692e-05,6.603336605926867e-05,6.643458559388386e-05,6.660244274612082e-05,6.702549735744976e-05
48,01097,"Mobile, AL",0.00012365956916705857,0.00012427042369550357,0.0001242638283509805,0.0001244205462994093,0.00012497141459909698,0.00012514791858109496,0.00012541298861811685,0.00012564853663679743,0.00012566612422219226,0.0001251699030628385,0.0001250232351632067,0.0001249846052881431,0.0001252933302246271,0.0001265414206596093,0.00012742048586532526,0.00012851374273602808,0.00012939249387771911,0.0001298265303601412,0.00012982276159184233,0.00013012269273562894,0.00013022068071140007,0.00013036232358663331,0.00013052909158385917,0.00013074391137689589,0.00013049391641306953,0.00013056709333087298,0.0001303789689799534,0.00013010102231791033,0.00012973136896059426
49,01099,"Monroe, AL",9.213732141565364e-06,9.288267153986917e-06,9.336451404441255e-06,9.336451404441255e-06,9.26681010495647e-06,9.222766688525552e-06,9.200180321125082e-06,9.154631146867465e-06,9.079719694989238e-06,9.042828628235136e-06,8.979210360057142e-06,8.947589445696484e-06,8.915215652422476e-06,8.884724056431841e-06,8.822611546080546e-06,8.806048209986867e-06,8.740171305068827e-06,8.652460911663666e-06,8.54517566651143e-06,8.434502466249124e-06,8.253058648132009e-06,8.132974461452839e-06,8.027571413583975e-06,7.937978822895441e-06,7.814506681106202e-06,7.69254029714366e-06,7.538952998820458e-06,7.424515403991407e-06,7.3962824447408185e-06
