GEO_ID,DP03_0004E,DP03_0005E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
0500000US46039,2201,40,2201,323,145,517,60,197,99,54,80,103,402,69,84,68
0500000US46041,1942,451,1942,215,145,55,24,168,57,62,41,80,629,114,46,306
0500000US46043,1405,11,1405,268,85,73,38,162,75,9,64,45,296,82,98,110
0500000US46045,1895,43,1895,403,150,108,89,146,93,16,86,63,440,172,76,53
0500000US46047,2979,96,2979,301,291,23,44,186,201,120,43,103,848,364,184,271
0500000US46049,968,31,968,269,86,31,16,52,33,20,33,87,225,24,47,45
0500000US46051,3928,99,3928,406,355,664,93,272,281,82,135,232,831,299,203,75
0500000US46053,1824,68,1824,280,115,56,24,289,156,4,126,81,459,100,88,46
0500000US46055,828,8,828,192,90,22,29,132,26,5,41,43,155,61,32,0
0500000US46057,2891,75,2891,329,285,416,72,365,184,20,97,76,633,143,174,97
0500000US46059,1570,5,1570,402,96,111,80,123,92,3,58,125,299,72,65,44
0500000US46061,1763,42,1763,268,188,194,24,187,75,30,138,126,326,133,28,46
0500000US46063,665,20,665,258,99,11,0,69,29,7,12,44,63,30,18,25
0500000US46065,9287,85,9287,479,795,260,121,910,258,128,602,430,1951,906,330,2117
0500000US46067,3721,66,3721,602,192,370,109,407,193,109,128,144,899,258,154,156
0500000US46069,738,7,738,177,40,21,41,77,41,88,10,20,143,27,25,28
0500000US46071,810,83,810,117,22,23,48,74,5,0,10,5,318,87,30,71
0500000US46073,881,0,881,152,8,81,35,129,67,23,25,49,186,27,58,41
0500000US46075,409,12,409,82,42,9,5,52,37,0,3,13,46,76,9,35
0500000US46077,2526,20,2526,406,228,379,125,213,114,19,117,99,521,156,85,64
0500000US46079,6148,150,6148,452,375,817,115,672,377,53,273,271,1701,519,257,266
0500000US46081,13797,365,13797,717,1216,747,197,1613,473,229,526,1021,2900,2727,899,532
0500000US46083,35185,535,35185,836,1870,3096,1261,4450,1259,617,3948,3709,9362,2176,1505,1096
0500000US46085,1530,96,1530,310,84,12,52,133,42,27,51,55,433,125,39,167
0500000US46087,2882,85,2882,447,215,160,82,234,194,16,255,222,674,137,154,92
0500000US46089,1043,24,1043,244,98,68,30,73,26,24,18,82,278,26,22,54
0500000US46091,2343,37,2343,321,193,284,60,221,156,40,143,99,551,62,71,142
0500000US46093,14934,546,14934,1093,1514,705,179,1922,724,155,803,1004,3242,1417,900,1276
0500000US46095,499,82,499,61,20,5,1,27,24,5,0,4,176,81,20,75
0500000US46097,1116,26,1116,185,65,137,46,113,82,13,23,18,267,30,101,36
0500000US46099,108663,2806,108663,1449,8124,11804,3438,13258,4788,1823,12378,8407,25654,9764,4930,2846
0500000US46101,3191,60,3191,387,307,268,89,320,126,22,117,90,748,338,173,206
0500000US46102,3200,449,3200,201,183,27,63,290,12,0,86,125,1284,274,89,566
0500000US46103,53944,1636,53944,1205,4670,3297,1219,6590,2648,796,3977,4486,13882,5915,2419,2840
0500000US46105,1599,31,1599,537,136,79,47,176,92,20,50,48,221,66,82,45
0500000US46107,1181,19,1181,278,83,33,45,178,59,27,82,24,164,107,67,34
0500000US46109,4459,236,4459,468,270,605,114,401,185,26,224,136,965,559,134,372
0500000US46111,1327,23,1327,193,52,149,60,125,98,27,79,65,264,45,96,74
0500000US46115,3028,56,3028,644,184,141,116,275,118,7,155,150,606,178,159,295
0500000US46117,1719,4,1719,153,194,90,27,226,67,15,129,95,361,53,38,271
0500000US46119,699,2,699,208,47,25,14,65,12,1,34,9,109,91,32,52
0500000US46121,1968,351,1968,144,43,0,8,194,47,10,56,124,927,110,57,248
0500000US46123,2659,138,2659,489,164,40,37,352,133,11,114,87,749,188,110,185
0500000US46125,4390,118,4390,438,421,355,151,518,188,36,308,226,992,331,246,180
0500000US46127,8349,283,8349,472,599,1270,413,816,638,165,721,625,1830,394,216,190
0500000US46129,2459,135,2459,372,174,99,59,253,59,12,161,99,682,197,204,88
0500000US46135,12253,228,12253,617,603,2414,176,1653,465,75,948,387,3092,783,549,491
0500000US46137,811,389,811,218,10,11,12,73,24,0,21,15,232,35,15,145
0500000US47001,32773,1805,32773,121,2731,3698,756,3563,2028,248,1480,5023,7331,2793,1662,1339
0500000US47003,22526,1232,22526,379,2063,4820,297,2605,1572,123,1204,1893,3944,1553,1130,943
0500000US47005,5880,338,5880,166,324,923,87,935,557,90,199,479,1064,437,326,293
0500000US47007,5692,454,5692,540,546,818,0,516,307,1,205,996,805,350,215,393
0500000US47009,63591,3002,63591,530,4845,8799,1608,8092,3399,774,4274,5839,14669,5995,2451,2316
0500000US47011,50347,3047,50347,345,2872,9961,794,6001,3211,424,2543,3579,11099,4012,3809,1697
0500000US47013,15108,1781,15108,220,2051,2489,263,1544,963,105,636,1046,3156,1280,526,829
0500000US47015,6247,227,6247,178,528,1221,55,828,315,83,272,332,1362,336,329,408
0500000US47017,11602,520,11602,327,963,1973,108,1427,606,134,521,627,2936,919,598,463
0500000US47019,22761,1704,22761,265,1585,2760,511,2947,1353,323,998,1893,6362,2109,1029,626
0500000US47021,20501,938,20501,172,2262,2035,493,2398,1543,177,1142,2357,4080,1720,800,1322
0500000US47023,6606,515,6606,138,243,1110,133,1274,371,25,180,379,1502,465,363,423
0500000US47025,13073,931,13073,434,957,2743,173,1129,834,51,750,613,3593,720,531,545
0500000US47027,2647,113,2647,122,264,474,60,241,64,0,147,76,683,192,128,196
0500000US47029,14362,1208,14362,244,896,3004,344,1107,1118,113,508,949,2787,2199,675,418
0500000US47031,26162,1141,26162,410,2078,6480,666,2551,1293,191,1428,1846,4474,2876,870,999
0500000US47033,6180,249,6180,254,567,988,72,777,469,82,262,292,1388,451,182,396
0500000US47035,22330,1421,22330,721,1316,3569,672,3019,1820,469,972,1579,3977,2033,1085,1098
0500000US47037,393499,19696,393499,752,24180,27755,9515,39518,21466,11639,29226,54566,93919,47617,19122,14224
0500000US47039,4284,508,4284,171,268,788,78,463,216,33,149,270,1129,198,276,245
0500000US47041,8070,399,8070,284,574,2048,289,761,603,85,394,473,1519,466,296,278
0500000US47043,25225,1197,25225,332,2529,4019,374,3188,1626,204,1549,1824,5623,1783,1110,1064
0500000US47045,16194,996,16194,270,921,3950,396,2188,635,158,657,680,3691,1214,607,827
0500000US47047,18296,1161,18296,304,1402,2635,970,1729,1805,124,1019,1679,3538,1110,1107,874
0500000US47049,7037,558,7037,431,707,1011,34,851,260,0,264,394,1840,498,461,286
0500000US47051,18729,728,18729,282,1305,4076,205,2229,711,136,728,1599,4280,1354,1030,794
0500000US47053,21068,1135,21068,492,1289,3600,585,2734,1368,296,835,1401,4612,1758,1327,771
0500000US47055,13209,732,13209,437,862,3161,430,1391,909,102,691,675,2592,842,423,694
0500000US47057,9645,603,9645,197,1081,1817,193,1143,836,110,398,619,1937,524,370,420
0500000US47059,28905,1636,28905,531,1441,6686,405,3919,1965,304,741,1913,6961,2097,988,954
0500000US47061,5139,436,5139,263,266,1214,63,451,370,19,128,323,1262,296,178,306
0500000US47063,27074,2117,27074,182,1716,6416,570,3713,1175,192,879,1779,5347,3344,1094,667
0500000US47065,178786,8658,178786,706,10959,23612,3990,18721,12444,2304,16370,17563,40280,17342,9104,5391
0500000US47067,2251,216,2251,46,91,483,45,203,178,25,38,56,817,78,55,136
0500000US47069,8526,1190,8526,168,353,2273,135,850,628,46,229,203,2162,425,306,748
0500000US47071,10572,451,10572,201,931,2166,80,1818,462,174,478,554,2007,835,429,437
0500000US47073,21792,2016,21792,197,1406,5131,464,2448,1411,235,1014,1115,5233,1910,691,537
0500000US47075,7415,648,7415,263,516,1674,128,841,583,10,144,341,1777,460,236,442
0500000US47077,11555,701,11555,220,701,1966,255,1265,1138,47,460,474,2754,1102,504,669
0500000US47079,12272,604,12272,377,928,2055,356,1515,859,244,699,690,2340,1163,555,491
0500000US47081,10341,389,10341,335,1037,1982,291,1414,663,174,359,504,2007,545,729,301
0500000US47083,3232,193,3232,272,442,781,8,420,112,0,92,141,520,117,157,170
0500000US47085,7730,852,7730,132,533,1829,197,992,553,23,264,485,1495,492,322,413
0500000US47087,4629,416,4629,154,564,939,96,531,260,67,137,406,959,252,129,135
0500000US47089,24194,1548,24194,424,1781,2936,752,3766,1775,321,778,1768,4800,2968,1232,893
0500000US47091,6071,294,6071,205,515,1090,44,770,274,28,440,326,1135,599,364,281
0500000US47093,238008,10110,238008,900,16626,18976,6669,30834,11586,4942,16277,31222,59555,22827,10231,7363
0500000US47095,1781,147,1781,74,125,200,9,268,115,1,8,153,370,166,45,247
0500000US47097,9053,654,9053,240,355,2570,417,1059,703,61,295,423,1608,335,329,658
0500000US47099,17805,1519,17805,597,1473,3671,151,2283,1350,228,710,743,3960,988,824,827
0500000US47101,4799,272,4799,83,228,1016,48,592,122,85,209,298,1047,400,206,465
0500000US47103,15841,817,15841,651,1068,3498,261,1345,1077,100,878,1084,2990,1095,1065,729
0500000US47105,24224,829,24224,754,2046,4135,601,3201,1766,309,1039,2556,4017,1821,1047,932
0500000US47107,22392,1310,22392,313,1287,5764,526,2782,1163,165,776,1278,4481,1759,1434,664
0500000US47109,9666,617,9666,240,679,2634,177,1091,469,48,335,449,2131,618,365,430
0500000US47111,11122,596,11122,265,1073,2080,349,1551,537,98,621,824,1912,773,499,540
0500000US47113,43693,3311,43693,362,2011,6494,1170,4848,1859,301,1823,3787,12820,4071,2155,1992
0500000US47115,12210,717,12210,154,1468,2460,176,1163,849,24,849,872,2136,890,603,566
0500000US47117,15567,982,15567,222,1274,3365,263,1646,661,129,1000,1421,2952,1062,641,931
0500000US47119,49645,1485,49645,310,4029,7405,884,5465,2866,652,3308,4314,11498,3951,2866,2097
0500000US47121,4889,460,4889,113,618,1144,150,455,439,25,126,341,838,326,215,99
0500000US47123,17909,1187,17909,235,1270,4883,156,1934,1293,135,446,1124,3742,1220,848,623
0500000US47125,91820,5653,91820,647,6106,10883,1778,10311,4718,1613,4638,8920,21571,9270,4377,6988
0500000US47127,2902,121,2902,62,251,807,63,297,153,28,102,195,618,64,140,122
0500000US47129,7148,676,7148,57,783,794,64,772,510,48,197,770,1523,577,307,746
0500000US47131,13083,680,13083,319,992,3044,282,1632,818,179,368,801,2362,867,691,728
0500000US47133,9483,346,9483,289,668,1800,187,931,635,170,544,714,1861,646,801,237
0500000US47135,3010,301,3010,15,342,758,10,232,123,103,104,49,902,79,111,182
0500000US47137,1700,88,1700,53,160,358,11,85,194,2,81,114,398,117,107,20
0500000US47139,7486,527,7486,144,631,1554,86,660,490,99,190,747,1766,448,395,276
0500000US47141,36726,1890,36726,336,2090,5342,813,4946,2957,348,1751,2987,8290,3496,1859,1511
0500000US47143,12814,1177,12814,351,1303,2556,179,1492,1067,74,513,755,2603,892,582,447
0500000US47145,23132,1302,23132,262,1469,2343,485,2596,1542,339,947,3395,5473,1625,1304,1352
0500000US47147,34907,1805,34907,461,3733,5092,1308,3746,2515,400,2032,3504,6981,2248,1288,1599
0500000US47149,178349,7348,178349,697,11821,24276,5444,20861,12412,3673,11031,18314,37774,17385,7834,6827
0500000US47151,8085,889,8085,189,844,1700,64,834,507,31,309,305,2124,443,247,488
0500000US47153,6401,300,6401,126,771,1003,53,971,395,81,255,749,1223,357,256,161
0500000US47155,45876,2121,45876,169,3714,3551,568,6942,1726,462,3378,4117,6220,11255,2153,1621
0500000US47157,427711,35349,427711,1004,20180,39290,12029,42802,58810,5218,23181,45424,98991,39276,21449,20057
0500000US47159,9149,432,9149,251,922,1611,208,1232,486,79,358,677,1798,573,344,610
0500000US47161,5754,275,5754,148,610,975,38,607,419,59,200,476,1289,437,288,208
0500000US47163,67543,4864,67543,493,4539,10134,1597,9174,3041,1562,3589,5556,15697,6282,3730,2149
0500000US47165,97761,3742,97761,516,6967,10918,3485,11927,6158,1559,5889,10808,21243,8306,4938,5047
0500000US47167,27269,1487,27269,346,2596,3543,723,3607,1747,183,1178,2135,6086,1385,1561,2179
0500000US47169,4984,154,4984,42,418,453,199,717,509,25,189,506,417,551,560,398
0500000US47171,7825,430,7825,84,591,1548,85,961,667,20,205,488,1883,403,257,633
0500000US47173,8103,501,8103,126,1262,1062,170,858,613,84,389,802,1659,517,363,198
0500000US47175,2465,99,2465,114,164,583,41,238,98,16,92,169,437,202,43,268
0500000US47177,17953,656,17953,809,1312,4011,546,1670,884,333,1012,1247,3608,1208,704,609
0500000US47179,61448,3305,61448,451,3105,7452,1021,7868,2209,1258,3173,5804,18015,6327,3053,1712
0500000US47181,6018,356,6018,316,659,778,106,562,304,70,223,256,1687,308,305,444
0500000US47183,13946,553,13946,401,772,2367,303,1616,659,124,366,674,4168,1197,635,664
0500000US47185,10781,664,10781,123,504,2565,270,1096,920,56,431,755,2042,1292,373,354
0500000US47187,124301,2910,124301,621,6053,9681,3694,13391,3946,2761,13105,18855,31493,11176,6022,3503
0500000US47189,72475,2850,72475,226,5150,7680,2536,8547,5176,1328,5276,7678,15672,7016,3283,2907
0500000US48001,19366,812,19366,1308,1441,1960,299,2640,1460,134,698,1262,3848,1040,965,2311
0500000US48003,9012,271,9012,1933,603,465,285,746,647,167,249,263,2200,922,342,190
0500000US48005,36994,2479,36994,1362,2833,4677,759,4057,2309,185,1556,2903,9647,2988,1871,1847
0500000US48007,9146,812,9146,427,1336,264,113,1442,273,30,603,680,1952,930,344,752
0500000US48009,4175,140,4175,360,337,303,89,513,192,164,162,259,1079,235,237,245
0500000US48011,869,9,869,105,80,72,6,81,52,0,26,50,242,50,39,66
0500000US48013,20116,1356,20116,1701,2363,1592,583,2579,1614,135,834,1119,3931,1409,1023,1233
0500000US48015,14348,834,14348,664,1807,1408,516,2268,731,102,1017,1344,2221,936,791,543
0500000US48017,2991,71,2991,594,213,398,11,567,288,12,194,74,293,221,86,40
0500000US48019,8995,647,8995,421,1478,475,191,989,192,43,626,1064,2244,504,570,198
0500000US48021,43866,1841,43866,807,6071,4461,634,4368,3133,654,2202,4096,9111,3212,1792,3325
0500000US48023,1373,50,1373,229,96,71,19,123,63,22,125,35,316,129,90,55
0500000US48025,10144,797,10144,913,689,256,365,1247,729,83,417,613,2248,538,596,1450
0500000US48027,148663,12378,148663,1483,11349,8231,3089,16684,8594,1702,7250,15088,39055,14904,7963,13271
0500000US48029,939296,55818,939296,10407,76883,51376,21390,107221,47582,14990,85991,114274,217499,102242,45287,44154
0500000US48031,5449,242,5449,303,952,489,205,452,306,25,181,522,986,454,296,278
0500000US48033,195,9,195,70,37,0,4,8,8,0,0,19,37,1,0,11
0500000US48035,7850,313,7850,394,953,726,224,986,408,138,438,532,1682,503,311,555
0500000US48037,38705,1673,38705,709,2338,3494,871,4806,1814,392,1917,3122,10052,3676,2256,3258
0500000US48039,170874,9114,170874,3012,18526,21998,3623,14227,9279,1997,10680,18145,42177,10586,7585,9039
0500000US48041,110682,5077,110682,2163,7788,6707,2065,12053,4521,1562,5080,10972,36849,12584,5198,3140
0500000US48043,4919,171,4919,177,374,54,117,442,267,210,263,292,1274,748,113,588
0500000US48045,587,11,587,146,73,5,0,55,105,0,31,59,70,9,15,19
0500000US48047,2737,46,2737,267,146,12,5,361,181,6,123,112,795,353,173,203
0500000US48049,16799,927,16799,697,1345,2423,196,2166,676,85,495,1211,3817,1606,1046,1036
0500000US48051,7601,446,7601,788,854,535,127,624,509,65,396,541,1738,445,578,401
0500000US48053,21749,826,21749,515,3326,1321,456,3355,901,242,1193,2091,3743,2412,1218,976
0500000US48055,20293,495,20293,814,3051,1320,312,2208,1282,168,821,2247,3922,1577,1018,1553
0500000US48057,9671,414,9671,550,973,2562,124,717,134,72,264,414,2093,685,500,583
0500000US48059,6106,288,6106,485,596,389,128,909,450,18,411,357,1403,274,342,344
0500000US48061,165622,10486,165622,3091,12532,9910,2795,19628,9125,1488,7137,13852,53262,14780,8870,9152
0500000US48063,5045,448,5045,135,515,985,133,618,404,18,136,206,1104,543,186,62
0500000US48065,2900,64,2900,386,324,233,46,340,149,34,154,105,616,106,134,273
0500000US48067,10790,1036,10790,397,997,1197,381,1328,537,37,458,633,2778,887,638,522
0500000US48069,3522,149,3522,672,163,261,143,588,239,0,93,318,752,99,60,134
0500000US48071,20448,1882,20448,460,2980,3415,817,1884,1433,85,771,1474,3796,1896,727,710
0500000US48073,20514,1450,20514,1379,1867,2646,259,2058,1086,273,685,1245,5776,1169,985,1086
0500000US48075,2892,225,2892,422,243,203,16,391,176,0,68,96,698,43,148,388
0500000US48077,4768,87,4768,566,339,542,90,534,436,53,246,178,1096,193,216,279
0500000US48079,1084,100,1084,314,50,35,29,64,139,10,37,30,208,19,21,128
0500000US48081,1370,40,1370,68,140,39,26,150,145,4,92,103,353,53,138,59
0500000US48083,3334,234,3334,232,187,273,140,371,122,31,107,244,885,240,237,265
0500000US48085,541459,24045,541459,4087,29225,43970,15143,57349,21098,19543,67573,100268,102529,42839,24533,13302
0500000US48087,1419,69,1419,160,116,110,25,77,73,0,14,157,386,150,95,56
0500000US48089,8743,410,8743,683,812,1011,261,1047,556,127,300,706,2170,354,374,342
0500000US48091,73326,2702,73326,1190,6977,5301,2479,8757,4072,1229,5066,8659,16021,7543,2771,3261
0500000US48093,5999,485,5999,669,540,679,157,496,389,58,246,311,1699,343,123,289
0500000US48095,923,12,923,96,122,48,8,186,19,0,34,14,243,15,96,42
0500000US48097,19984,786,19984,1411,1601,2740,499,2068,984,291,819,998,3842,2816,1257,658
0500000US48099,25921,1678,25921,473,1889,1640,728,2853,1330,268,1097,2939,5872,1730,1485,3617
0500000US48101,740,29,740,176,66,0,8,80,22,0,44,32,140,45,53,74
0500000US48103,2039,73,2039,517,233,47,58,102,130,6,105,71,476,155,89,50
0500000US48105,1568,25,1568,445,177,0,27,60,135,0,67,22,506,37,73,19
0500000US48107,2379,118,2379,269,310,93,50,228,87,11,67,136,596,232,129,171
0500000US48109,756,108,756,90,61,0,0,64,89,0,21,52,223,72,35,49
0500000US48111,3594,93,3594,849,314,386,96,406,272,11,107,44,380,399,106,224
0500000US48113,1307329,70995,1307329,7608,135898,106787,39800,138874,90990,26195,116944,194750,235155,116953,65603,31772
0500000US48115,4317,384,4317,640,346,105,99,404,271,35,189,280,1151,350,217,230
0500000US48117,8553,321,8553,1058,684,1584,262,910,718,25,185,277,1302,673,594,281
0500000US48119,2267,100,2267,173,143,361,21,195,134,9,124,63,740,125,90,89
0500000US48121,481603,20641,481603,4077,27290,40097,15420,53911,28725,12079,54871,66985,101886,41505,21752,13005
0500000US48123,7404,496,7404,914,639,503,146,1024,604,10,263,249,1760,550,437,305
0500000US48125,554,54,554,80,77,44,3,19,34,6,6,27,164,24,33,37
0500000US48127,2561,162,2561,399,176,5,10,181,188,6,49,118,464,581,74,310
0500000US48129,1443,1,1443,313,116,12,21,188,86,12,41,121,296,89,46,102
0500000US48131,3718,426,3718,916,277,176,23,340,138,7,174,158,1007,190,243,69
0500000US48133,7101,410,7101,594,871,525,39,932,364,27,243,496,1714,659,318,319
0500000US48135,74351,4872,74351,11419,6112,5109,2690,9056,7068,783,3315,4673,12878,5718,3767,1763
0500000US48137,661,0,661,115,73,5,0,39,30,70,14,43,117,81,40,34
0500000US48139,93818,3901,93818,1358,8410,12264,3288,11220,6501,1874,6167,8400,19379,6938,4010,4009
0500000US48141,366029,26573,366029,3805,26568,24518,8772,42260,26267,6251,16859,39049,96222,34112,15773,25573
0500000US48143,19837,1168,19837,2149,1453,1766,417,2191,1098,343,618,1546,4684,1771,926,875
0500000US48145,5763,506,5763,457,519,549,143,529,314,38,168,350,1401,490,348,457
0500000US48147,14794,752,14794,798,1236,2163,315,1338,670,208,1104,1444,3108,1020,657,733
0500000US48149,10678,386,10678,501,1182,1455,375,1246,825,110,623,481,2090,664,689,437
0500000US48151,1855,73,1855,213,173,198,25,117,130,14,22,67,568,48,142,138
0500000US48153,2306,108,2306,315,172,76,66,314,170,26,157,131,554,123,93,109
0500000US48155,463,52,463,105,37,48,11,18,9,0,8,9,154,23,18,23
0500000US48157,386467,22330,386467,17852,22773,33229,11787,44142,21406,6339,27804,52176,93537,26712,16847,11863
0500000US48159,4622,329,4622,233,353,602,64,309,201,21,486,314,1189,376,181,293
0500000US48161,7241,202,7241,681,709,661,134,648,588,68,382,456,1783,434,389,308
0500000US48163,6692,361,6692,1469,432,96,202,426,628,46,183,453,1095,512,587,563
0500000US48165,8470,288,8470,1689,1614,300,212,593,784,247,265,334,1494,469,190,279
0500000US48167,163999,9949,163999,3132,12718,17435,4034,15133,8741,1844,9688,18131,42146,15865,7734,7398
0500000US48169,1735,129,1735,224,98,177,28,227,184,10,72,55,286,138,57,179
0500000US48171,12104,600,12104,860,1560,838,228,1426,294,165,841,735,2820,1517,507,313
0500000US48173,595,0,595,272,66,38,3,0,17,0,0,72,69,0,48,10
0500000US48175,2945,115,2945,340,432,274,78,174,240,50,99,175,719,187,116,61
0500000US48177,8645,69,8645,1038,715,1633,436,861,579,57,359,372,1398,564,320,313
0500000US48179,9246,483,9246,1050,1050,732,205,964,507,40,266,796,1829,624,521,662
0500000US48181,63415,2600,63415,1050,5572,7362,1630,8541,3159,914,4378,5054,13342,6147,3710,2556
0500000US48183,56332,2182,56332,2404,4060,6166,1699,7079,3135,877,3032,4737,12965,5334,2776,2068
0500000US48185,10834,562,10834,698,1298,1238,77,1365,543,21,539,804,2419,607,633,592
0500000US48187,79112,3666,79112,1395,6223,8840,1870,10043,4659,1026,5490,7633,16337,6540,3627,5429
0500000US48189,14277,676,14277,1443,1092,868,438,2233,1006,127,484,698,2960,1294,743,891
0500000US48191,1205,130,1205,240,117,75,22,66,61,16,42,71,221,146,59,69
0500000US48193,3194,124,3194,248,317,157,65,454,200,28,181,88,745,373,179,159
0500000US48195,2141,274,2141,552,120,131,112,221,99,0,66,186,348,159,93,54
0500000US48197,1855,48,1855,159,95,223,11,263,160,5,31,101,506,162,75,64
0500000US48199,23596,1047,23596,484,3022,2961,614,3127,1297,166,1149,1426,4867,2426,1025,1032
0500000US48201,2257547,156545,2257547,68091,236925,209582,70889,234668,154788,28053,135203,296898,444776,199123,120557,57994
0500000US48203,29017,2056,29017,1551,2139,3552,451,3657,1567,140,1465,2142,6785,2594,1931,1043
0500000US48205,2084,16,2084,435,202,183,104,232,39,5,66,67,485,112,53,101
0500000US48207,2207,161,2207,255,232,85,60,304,115,12,57,94,495,210,129,159
0500000US48209,118438,7038,118438,1129,11652,8118,2086,13954,6171,2173,7249,14133,25143,13532,5932,7166
0500000US48211,1606,107,1606,467,128,26,25,135,144,9,75,90,291,70,83,63
0500000US48213,31785,2129,31785,1739,3491,2930,976,3650,1885,228,1402,2964,6881,2431,1650,1558
0500000US48215,333199,28061,333199,10746,29657,17924,8985,43010,17090,3471,12779,30194,95621,29848,18741,15133
0500000US48217,15900,922,15900,1027,1683,2083,275,1960,1348,122,700,1039,3259,1121,764,519
0500000US48219,9519,588,9519,1323,609,644,271,906,620,182,232,565,2308,798,686,375
0500000US48221,25919,1716,25919,1454,2439,1784,716,3296,2089,285,1560,2323,5618,1529,1469,1357
0500000US48223,17103,809,17103,682,1632,2061,736,2211,1207,203,926,1153,3655,969,1016,652
0500000US48225,7350,343,7350,432,348,654,54,799,584,105,256,570,1944,521,440,643
0500000US48227,14007,797,14007,2160,1221,737,321,1103,1020,143,534,956,3219,1187,665,741
0500000US48229,708,57,708,117,4,21,6,103,73,17,17,22,148,32,59,89
0500000US48231,44770,2566,44770,519,4526,5814,1224,5057,2481,484,2487,4726,9617,3579,2494,1762
0500000US48233,9114,722,9114,621,867,1675,91,1223,287,74,320,583,1716,725,460,472
0500000US48235,636,47,636,185,22,23,18,40,46,0,16,56,100,74,10,46
0500000US48237,3074,216,3074,343,221,122,95,428,291,19,149,173,651,193,121,268
0500000US48239,6222,279,6222,768,879,763,146,515,455,109,171,383,1325,270,236,202
0500000US48241,12133,1929,12133,523,1391,1473,320,1120,864,61,480,422,3259,941,611,668
0500000US48243,696,0,696,141,31,2,0,71,53,0,33,57,206,93,0,9
0500000US48245,105395,6256,105395,1399,14179,11772,2737,12640,5680,814,3549,9174,22761,9537,5264,5889
0500000US48247,2204,99,2204,368,216,15,22,265,215,0,39,31,613,173,174,73
0500000US48249,15535,706,15535,1849,1641,913,110,1928,705,55,818,799,4107,1160,627,823
0500000US48251,83266,2829,83266,1713,6994,9139,2120,15291,5172,624,4131,6129,18408,5803,4346,3396
0500000US48253,5674,350,5674,438,412,397,367,428,319,66,409,317,1599,241,186,495
0500000US48255,4802,166,4802,543,545,332,82,526,239,99,118,254,954,430,200,480
0500000US48257,67534,3455,67534,1064,6948,5298,1783,8027,4815,1488,3861,7401,15181,4342,3415,3911
0500000US48259,20572,907,20572,621,2465,1037,631,1703,506,149,2307,2853,4364,1266,1750,920
0500000US48261,64,0,64,33,7,6,0,7,0,0,0,0,4,0,2,5
0500000US48263,213,1,213,24,7,3,0,30,20,2,5,8,52,0,5,57
0500000US48265,23298,887,23298,718,2687,1399,502,2859,644,254,1416,1795,5921,2699,1659,745
0500000US48267,2128,45,2128,199,258,112,13,212,46,29,67,186,477,232,206,91
0500000US48269,98,5,98,39,8,0,0,4,3,0,0,6,37,0,0,1
0500000US48271,1149,18,1149,71,28,33,0,16,141,0,29,0,399,112,79,241
0500000US48273,13119,744,13119,885,856,753,299,1769,525,51,337,1114,3588,1367,523,1052
0500000US48275,1471,55,1471,243,143,90,101,148,92,5,104,56,297,114,43,35
0500000US48277,22828,785,22828,1107,1719,3008,349,2959,1624,222,764,1592,5718,1590,1255,921
0500000US48279,5484,175,5484,829,433,292,109,587,505,20,185,312,1355,400,238,219
0500000US48281,8387,598,8387,182,962,739,159,1203,499,126,394,793,1570,816,379,565
0500000US48283,2578,39,2578,432,120,3,0,364,123,0,163,231,447,273,32,390
0500000US48285,9278,303,9278,897,708,1522,256,769,451,60,545,575,2204,416,501,374
0500000US48287,7962,228,7962,457,1200,304,343,719,632,87,385,510,1617,470,558,680
0500000US48289,6092,409,6092,660,489,456,158,622,398,90,253,591,1012,520,262,581
0500000US48291,32368,2850,32368,1265,5432,3718,966,3592,3084,337,1670,2736,4416,2321,1416,1415
0500000US48293,8471,383,8471,686,1037,811,165,804,524,34,425,460,2211,424,303,587
0500000US48295,1443,90,1443,284,61,71,51,88,115,32,55,67,388,67,58,106
0500000US48297,3896,146,3896,430,466,275,43,544,358,111,159,183,652,334,143,198
0500000US48299,8378,366,8378,350,1108,419,88,863,586,241,542,1320,1409,610,370,472
0500000US48301,26,0,26,14,0,0,0,0,9,0,0,0,0,0,0,3
0500000US48303,151716,7022,151716,4017,10090,8065,4873,17911,6401,2891,10190,11604,44986,16147,8233,6308
0500000US48305,2587,87,2587,308,212,136,161,284,90,10,130,143,784,92,26,211
0500000US48307,3421,284,3421,345,335,177,56,182,313,40,203,219,625,387,258,281
0500000US48309,118086,5819,118086,1238,9043,13279,3380,13754,7502,1232,6721,9541,30585,10631,5596,5584
0500000US48311,286,10,286,79,14,9,0,33,27,0,2,45,36,15,1,25
0500000US48313,4542,357,4542,766,392,371,125,481,305,16,262,217,889,279,164,275
0500000US48315,3437,454,3437,248,263,444,145,559,293,40,108,108,892,219,36,82
0500000US48317,2285,139,2285,521,122,103,90,189,226,54,91,40,452,79,152,166
0500000US48319,1687,61,1687,340,95,24,29,175,138,55,71,147,372,75,150,16
0500000US48321,14687,988,14687,972,1790,2136,267,1515,906,175,514,839,2998,1131,922,522
0500000US48323,22119,1666,22119,1817,1287,746,423,2314,2246,255,804,621,5968,2883,446,2309
0500000US48325,21954,685,21954,1113,1833,1538,445,2506,1244,230,1630,2066,4950,1537,1228,1634
