GEO_ID,NAME,DP05_0070E,DP05_0070M,DP05_0070MA,DP05_0070EA,DP05_0071E,DP05_0071M,DP05_0071MA,DP05_0071EA,DP05_0072E,DP05_0072M,DP05_0072MA,DP05_0072EA,DP05_0073E,DP05_0073M,DP05_0073MA,DP05_0073EA,DP05_0074E,DP05_0074M,DP05_0074MA,DP05_0074EA,DP05_0075E,DP05_0075M,DP05_0075MA,DP05_0075EA,DP05_0076E,DP05_0076M,DP05_0076MA,DP05_0076EA,DP05_0077E,DP05_0077M,DP05_0077MA,DP05_0077EA,DP05_0078E,DP05_0078EA,DP05_0078M,DP05_0078MA,DP05_0079E,DP05_0079M,DP05_0079MA,DP05_0079EA,DP05_0080E,DP05_0080M,DP05_0080MA,DP05_0080EA,DP05_0081E,DP05_0081M,DP05_0081MA,DP05_0081EA,DP05_0082E,DP05_0082M,DP05_0082MA,DP05_0082EA,DP05_0083E,DP05_0083M,DP05_0083MA,DP05_0083EA,DP05_0084E,DP05_0084M,DP05_0084MA,DP05_0084EA,DP05_0085E,DP05_0085M,DP05_0085MA,DP05_0085EA
0500000US30017,"Custer County, Montana",11968,*****,*****,,433,*****,*****,,402,37,,,0,17,,,0,17,,,31,37,,,11535,*****,*****,,10870,51,,,91,,23,,97,56,,,30,36,,,41,45,,,0,17,,,406,96,,,34,51,,,372,79,,
0500000US30019,"Daniels County, Montana",1739,192,,,30,28,,,15,16,,,0,11,,,0,11,,,15,22,,,1709,190,,,1602,194,,,0,,11,,43,26,,,16,12,,,0,11,,,3,4,,,45,43,,,40,41,,,5,7,,
0500000US30021,"Dawson County, Montana",9003,*****,*****,,281,*****,*****,,97,83,,,5,34,,,0,15,,,179,78,,,8722,*****,*****,,8306,6,,,89,,95,,152,80,,,5,9,,,0,15,,,0,15,,,170,74,,,4,6,,,166,74,,
0500000US30023,"Deer Lodge County, Montana",9380,*****,*****,,359,*****,*****,,258,89,,,15,27,,,1,3,,,85,83,,,9021,*****,*****,,8320,80,,,85,,77,,143,90,,,69,56,,,7,13,,,21,33,,,376,130,,,71,75,,,305,104,,
0500000US30025,"Fallon County, Montana",3074,192,,,32,30,,,17,26,,,0,11,,,0,11,,,15,20,,,3042,190,,,2860,190,,,1,,2,,108,64,,,0,11,,,0,11,,,0,11,,,73,58,,,14,19,,,59,54,,
0500000US30027,"Fergus County, Montana",11464,*****,*****,,101,58,,,79,58,,,3,5,,,4,10,,,15,18,,,11363,58,,,10685,54,,,69,,96,,141,64,,,273,141,,,0,17,,,0,17,,,195,104,,,52,54,,,143,80,,
0500000US30029,"Flathead County, Montana",103400,*****,*****,,3234,*****,*****,,2177,269,,,52,44,,,46,48,,,959,267,,,100166,*****,*****,,94717,308,,,329,,121,,1041,238,,,840,147,,,0,26,,,243,139,,,2996,412,,,709,281,,,2287,279,,
0500000US30031,"Gallatin County, Montana",116725,*****,*****,,4806,*****,*****,,3133,382,,,297,149,,,134,82,,,1242,348,,,111919,*****,*****,,105476,325,,,483,,149,,783,237,,,1492,251,,,4,7,,,388,235,,,3293,429,,,545,209,,,2748,422,,
0500000US30033,"Garfield County, Montana",972,125,,,0,11,,,0,11,,,0,11,,,0,11,,,0,11,,,972,125,,,962,125,,,4,,7,,0,11,,,0,11,,,0,11,,,0,11,,,6,8,,,0,11,,,6,8,,
0500000US30035,"Glacier County, Montana",13827,*****,*****,,497,*****,*****,,367,84,,,25,31,,,6,12,,,99,71,,,13330,*****,*****,,4011,158,,,42,,41,,8722,183,,,86,80,,,37,55,,,175,175,,,257,148,,,0,17,,,257,148,,
0500000US30037,"Golden Valley County, Montana",820,138,,,73,40,,,21,22,,,0,11,,,4,4,,,48,32,,,747,132,,,668,120,,,9,,10,,3,7,,,0,11,,,0,11,,,4,5,,,63,34,,,7,5,,,56,34,,
0500000US30039,"Granite County, Montana",3333,*****,*****,,138,44,,,22,36,,,0,11,,,0,11,,,116,57,,,3195,44,,,3125,11,,,5,,8,,22,19,,,14,21,,,0,11,,,0,11,,,29,29,,,0,11,,,29,29,,
0500000US30041,"Hill County, Montana",16297,*****,*****,,646,*****,*****,,459,115,,,31,48,,,0,17,,,156,101,,,15651,*****,*****,,11060,68,,,69,,52,,3841,195,,,75,97,,,3,6,,,61,53,,,542,181,,,30,26,,,512,177,,
0500000US30043,"Jefferson County, Montana",12057,*****,*****,,335,*****,*****,,242,54,,,0,17,,,3,6,,,90,55,,,11722,*****,*****,,11038,50,,,54,,45,,114,71,,,17,24,,,0,17,,,2,3,,,497,88,,,69,50,,,428,80,,
0500000US30045,"Judith Basin County, Montana",2004,*****,*****,,115,78,,,115,78,,,0,11,,,0,11,,,0,11,,,1889,78,,,1838,83,,,0,,11,,24,22,,,0,11,,,0,11,,,0,11,,,27,23,,,0,11,,,27,23,,
0500000US30047,"Lake County, Montana",31030,*****,*****,,1396,*****,*****,,1075,142,,,34,27,,,5,9,,,282,142,,,29634,*****,*****,,20015,80,,,112,,41,,6695,410,,,179,41,,,36,32,,,41,41,,,2556,410,,,140,69,,,2416,404,,
0500000US30049,"Lewis and Clark County, Montana",70340,*****,*****,,2538,*****,*****,,1719,242,,,229,143,,,72,59,,,518,192,,,67802,*****,*****,,63355,318,,,319,,82,,795,196,,,390,74,,,0,26,,,242,246,,,2701,318,,,407,201,,,2294,232,,
0500000US30051,"Liberty County, Montana",2026,*****,*****,,16,20,,,0,11,,,0,11,,,0,11,,,16,20,,,2010,20,,,1990,29,,,0,,11,,5,8,,,0,11,,,0,11,,,10,16,,,5,8,,,0,11,,,5,8,,
0500000US30053,"Lincoln County, Montana",19674,*****,*****,,660,*****,*****,,379,113,,,54,56,,,64,71,,,163,103,,,19014,*****,*****,,17966,120,,,20,,25,,258,100,,,67,27,,,53,55,,,25,24,,,625,148,,,169,118,,,456,108,,
0500000US30055,"McCone County, Montana",1805,164,,,77,26,,,77,26,,,0,11,,,0,11,,,0,11,,,1728,173,,,1613,169,,,0,,11,,63,34,,,30,33,,,0,11,,,0,11,,,22,19,,,0,11,,,22,19,,
0500000US30057,"Madison County, Montana",8499,*****,*****,,373,*****,*****,,188,88,,,0,15,,,0,15,,,185,88,,,8126,*****,*****,,7824,35,,,2,,4,,33,33,,,92,78,,,0,15,,,42,47,,,133,64,,,0,15,,,133,64,,
0500000US30059,"Meagher County, Montana",1932,*****,*****,,70,55,,,0,11,,,1,3,,,0,11,,,69,55,,,1862,55,,,1770,26,,,1,,3,,71,63,,,5,9,,,0,11,,,0,11,,,15,27,,,0,11,,,15,27,,
0500000US30061,"Mineral County, Montana",4490,*****,*****,,85,37,,,82,38,,,0,11,,,0,11,,,3,6,,,4405,37,,,4101,8,,,27,,22,,74,53,,,30,13,,,0,11,,,0,11,,,173,63,,,5,8,,,168,63,,
0500000US30063,"Missoula County, Montana",117379,*****,*****,,4150,*****,*****,,2526,381,,,177,97,,,39,55,,,1408,364,,,113229,*****,*****,,103091,408,,,627,,166,,2512,541,,,2145,280,,,132,38,,,358,332,,,4364,755,,,899,367,,,3465,641,,
0500000US30065,"Musselshell County, Montana",4813,171,,,159,39,,,82,35,,,43,37,,,0,11,,,34,36,,,4654,167,,,4409,146,,,0,,11,,137,60,,,0,11,,,0,11,,,0,11,,,108,48,,,11,17,,,97,46,,
0500000US30067,"Park County, Montana",17072,*****,*****,,549,*****,*****,,381,82,,,0,17,,,0,17,,,168,82,,,16523,*****,*****,,15839,57,,,64,,52,,55,47,,,62,26,,,11,18,,,14,22,,,478,93,,,45,54,,,433,68,,
0500000US30069,"Petroleum County, Montana",434,91,,,0,11,,,0,11,,,0,11,,,0,11,,,0,11,,,434,91,,,408,83,,,0,,11,,0,11,,,26,25,,,0,11,,,0,11,,,0,11,,,0,11,,,0,11,,
0500000US30071,"Phillips County, Montana",4233,*****,*****,,135,*****,*****,,135,7,,,0,11,,,0,11,,,0,11,,,4098,*****,*****,,3512,35,,,0,,11,,278,62,,,23,30,,,0,11,,,0,11,,,285,67,,,29,35,,,256,58,,
0500000US30073,"Pondera County, Montana",5974,*****,*****,,128,*****,*****,,107,25,,,0,15,,,0,15,,,21,25,,,5846,*****,*****,,4822,32,,,16,,14,,862,47,,,14,24,,,0,15,,,0,15,,,132,44,,,29,32,,,103,36,,
0500000US30075,"Powder River County, Montana",1759,119,,,64,49,,,55,49,,,0,11,,,0,11,,,9,14,,,1695,132,,,1600,122,,,0,,11,,40,27,,,12,14,,,0,11,,,0,11,,,43,36,,,5,7,,,38,35,,
0500000US30077,"Powell County, Montana",6955,*****,*****,,127,61,,,91,54,,,0,15,,,0,15,,,36,28,,,6828,61,,,6159,5,,,96,,43,,326,62,,,118,58,,,0,15,,,5,5,,,124,69,,,0,15,,,124,69,,
0500000US30079,"Prairie County, Montana",1227,150,,,13,26,,,6,15,,,0,11,,,0,11,,,7,15,,,1214,163,,,1185,160,,,0,,11,,1,2,,,28,22,,,0,11,,,0,11,,,0,11,,,0,11,,,0,11,,
0500000US30081,"Ravalli County, Montana",43790,*****,*****,,1601,*****,*****,,947,160,,,44,61,,,0,23,,,610,161,,,42189,*****,*****,,39759,414,,,110,,44,,368,119,,,225,76,,,0,23,,,130,146,,,1597,413,,,614,385,,,983,156,,
0500000US30083,"Richland County, Montana",11375,*****,*****,,626,*****,*****,,413,131,,,0,17,,,0,17,,,213,131,,,10749,*****,*****,,10060,72,,,12,,30,,17,36,,,9,9,,,117,26,,,0,17,,,534,90,,,73,72,,,461,46,,
0500000US30085,"Roosevelt County, Montana",10884,*****,*****,,382,*****,*****,,275,80,,,29,34,,,0,17,,,78,75,,,10502,*****,*****,,3567,20,,,24,,21,,6334,138,,,82,11,,,1,3,,,12,11,,,482,143,,,17,16,,,465,141,,
0500000US30087,"Rosebud County, Montana",8464,*****,*****,,410,*****,*****,,396,29,,,14,29,,,0,15,,,0,15,,,8054,*****,*****,,4354,138,,,22,,25,,3163,131,,,67,54,,,1,2,,,0,15,,,447,182,,,213,138,,,234,105,,
0500000US30089,"Sanders County, Montana",12298,*****,*****,,403,*****,*****,,237,66,,,14,25,,,51,52,,,101,55,,,11895,*****,*****,,11006,37,,,37,,45,,432,88,,,23,17,,,10,13,,,6,7,,,381,91,,,72,37,,,309,85,,
0500000US30091,"Sheridan County, Montana",3522,192,,,154,28,,,141,34,,,0,11,,,0,11,,,13,17,,,3368,190,,,3148,186,,,0,,11,,60,35,,,20,18,,,0,11,,,7,9,,,133,47,,,8,9,,,125,45,,
0500000US30093,"Silver Bow County, Montana",35017,*****,*****,,1640,*****,*****,,970,186,,,50,53,,,40,34,,,580,189,,,33377,*****,*****,,31466,79,,,54,,48,,783,200,,,177,119,,,11,17,,,26,28,,,860,256,,,88,77,,,772,236,,
0500000US30095,"Stillwater County, Montana",8916,*****,*****,,356,*****,*****,,221,94,,,70,61,,,0,15,,,65,49,,,8560,*****,*****,,8213,27,,,9,,11,,93,54,,,18,18,,,0,15,,,27,28,,,200,64,,,19,25,,,181,58,,
0500000US30097,"Sweet Grass County, Montana",3690,*****,*****,,73,85,,,73,85,,,0,11,,,0,11,,,0,11,,,3617,85,,,3435,94,,,83,,53,,29,23,,,3,8,,,0,11,,,0,11,,,67,37,,,9,9,,,58,35,,
0500000US30099,"Teton County, Montana",6173,*****,*****,,45,34,,,3,5,,,32,32,,,0,15,,,10,12,,,6128,34,,,5748,7,,,40,,36,,103,52,,,0,15,,,0,15,,,4,5,,,233,66,,,5,6,,,228,65,,
0500000US30101,"Toole County, Montana",5013,*****,*****,,112,60,,,60,28,,,0,15,,,0,15,,,52,54,,,4901,60,,,4347,15,,,147,,109,,286,132,,,7,5,,,0,15,,,0,15,,,114,41,,,0,15,,,114,41,,
0500000US30103,"Treasure County, Montana",693,112,,,19,17,,,11,11,,,0,11,,,0,11,,,8,13,,,674,108,,,673,107,,,0,,11,,1,3,,,0,11,,,0,11,,,0,11,,,0,11,,,0,11,,,0,11,,
0500000US30105,"Valley County, Montana",7553,*****,*****,,207,*****,*****,,84,42,,,4,7,,,3,6,,,116,44,,,7346,*****,*****,,6388,36,,,25,,25,,715,59,,,8,8,,,0,15,,,29,36,,,181,53,,,0,15,,,181,53,,
0500000US30107,"Wheatland County, Montana",2082,*****,*****,,41,45,,,40,45,,,1,3,,,0,11,,,0,11,,,2041,45,,,1966,62,,,11,,17,,12,15,,,11,18,,,0,11,,,0,11,,,41,24,,,0,11,,,41,24,,
0500000US30109,"Wibaux County, Montana",1018,154,,,70,32,,,60,34,,,0,11,,,0,11,,,10,16,,,948,151,,,910,149,,,0,,11,,10,13,,,6,8,,,0,11,,,22,31,,,0,11,,,0,11,,,0,11,,
0500000US30111,"Yellowstone County, Montana",163593,*****,*****,,9892,*****,*****,,7057,626,,,339,180,,,142,174,,,2354,644,,,153701,*****,*****,,139387,349,,,693,,148,,6353,504,,,1205,254,,,53,57,,,360,286,,,5650,579,,,531,191,,,5119,558,,
0500000US31001,"Adams County, Nebraska",31284,*****,*****,,3533,*****,*****,,2449,378,,,47,44,,,462,272,,,575,257,,,27751,*****,*****,,26410,76,,,203,,84,,44,43,,,373,64,,,3,6,,,50,46,,,668,118,,,68,47,,,600,109,,
0500000US31003,"Antelope County, Nebraska",6310,*****,*****,,221,*****,*****,,194,22,,,9,12,,,4,6,,,14,16,,,6089,*****,*****,,5973,10,,,66,,16,,0,14,,,14,8,,,1,3,,,3,6,,,32,16,,,5,7,,,27,14,,
0500000US31005,"Arthur County, Nebraska",472,77,,,8,8,,,7,7,,,0,10,,,1,3,,,0,10,,,464,76,,,436,74,,,0,,10,,1,2,,,0,10,,,0,10,,,1,2,,,26,22,,,0,10,,,26,22,,
0500000US31007,"Banner County, Nebraska",605,102,,,30,17,,,30,17,,,0,10,,,0,10,,,0,10,,,575,100,,,557,96,,,0,,10,,0,10,,,4,5,,,0,10,,,0,10,,,14,14,,,0,10,,,14,14,,
0500000US31009,"Blaine County, Nebraska",346,49,,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,,346,49,,,346,49,,,0,,10,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,
0500000US31011,"Boone County, Nebraska",5413,*****,*****,,140,*****,*****,,110,32,,,0,14,,,0,14,,,30,32,,,5273,*****,*****,,5191,3,,,5,,8,,2,3,,,20,15,,,3,5,,,0,14,,,52,14,,,1,3,,,51,13,,
0500000US31013,"Box Butte County, Nebraska",10821,*****,*****,,1412,*****,*****,,1276,137,,,7,12,,,2,4,,,127,137,,,9409,*****,*****,,8709,9,,,348,,271,,216,231,,,81,79,,,0,16,,,0,16,,,55,57,,,8,9,,,47,56,,
0500000US31015,"Boyd County, Nebraska",1812,106,,,46,25,,,18,20,,,0,10,,,0,10,,,28,29,,,1766,106,,,1686,103,,,5,,5,,60,22,,,4,8,,,0,10,,,0,10,,,11,13,,,1,2,,,10,12,,
0500000US31017,"Brown County, Nebraska",2752,130,,,84,29,,,69,35,,,0,10,,,0,10,,,15,22,,,2668,133,,,2561,135,,,1,,3,,3,5,,,1,2,,,0,10,,,0,10,,,102,14,,,6,10,,,96,10,,
0500000US31019,"Buffalo County, Nebraska",49840,*****,*****,,4753,*****,*****,,3575,267,,,69,59,,,33,42,,,1076,247,,,45087,*****,*****,,42729,194,,,364,,116,,112,61,,,705,92,,,0,21,,,56,39,,,1121,210,,,230,179,,,891,144,,
0500000US31021,"Burt County, Nebraska",6705,*****,*****,,233,*****,*****,,195,35,,,4,5,,,8,12,,,26,32,,,6472,*****,*****,,6175,3,,,12,,15,,89,47,,,38,41,,,24,25,,,0,14,,,134,57,,,2,3,,,132,57,,
0500000US31023,"Butler County, Nebraska",8354,*****,*****,,376,*****,*****,,263,34,,,0,14,,,0,14,,,113,33,,,7978,*****,*****,,7739,38,,,7,,13,,26,23,,,7,9,,,0,14,,,7,7,,,192,48,,,44,39,,,148,25,,
0500000US31025,"Cass County, Nebraska",26546,*****,*****,,981,*****,*****,,689,108,,,75,53,,,6,7,,,211,99,,,25565,*****,*****,,24514,104,,,66,,37,,94,63,,,87,43,,,46,35,,,178,107,,,580,87,,,87,51,,,493,73,,
0500000US31027,"Cedar County, Nebraska",8401,*****,*****,,185,*****,*****,,135,43,,,0,14,,,0,14,,,50,43,,,8216,*****,*****,,8060,2,,,9,,9,,48,25,,,12,12,,,0,14,,,0,14,,,87,21,,,1,2,,,86,20,,
0500000US31029,"Chase County, Nebraska",3694,182,,,586,120,,,485,141,,,0,10,,,0,10,,,101,98,,,3108,166,,,2969,165,,,12,,21,,0,10,,,78,44,,,0,10,,,0,10,,,49,44,,,34,32,,,15,23,,
0500000US31031,"Cherry County, Nebraska",5505,*****,*****,,164,132,,,129,131,,,0,14,,,0,14,,,35,40,,,5341,132,,,4741,14,,,11,,20,,149,100,,,106,79,,,0,14,,,0,14,,,334,103,,,0,14,,,334,103,,
0500000US31033,"Cheyenne County, Nebraska",9575,*****,*****,,752,*****,*****,,625,91,,,66,84,,,7,14,,,54,52,,,8823,*****,*****,,8432,18,,,78,,26,,74,38,,,62,55,,,36,47,,,14,17,,,127,72,,,4,4,,,123,72,,
0500000US31035,"Clay County, Nebraska",6104,*****,*****,,551,*****,*****,,491,36,,,0,14,,,4,6,,,56,35,,,5553,*****,*****,,5406,29,,,25,,16,,5,7,,,2,4,,,0,14,,,0,14,,,115,33,,,27,29,,,88,17,,
0500000US31037,"Colfax County, Nebraska",10608,*****,*****,,4855,*****,*****,,2296,615,,,2,5,,,110,144,,,2447,585,,,5753,*****,*****,,5056,16,,,287,,121,,166,107,,,59,99,,,2,3,,,0,16,,,183,112,,,0,16,,,183,112,,
0500000US31039,"Cuming County, Nebraska",9035,*****,*****,,939,*****,*****,,903,31,,,7,13,,,0,14,,,29,28,,,8096,*****,*****,,7910,14,,,43,,19,,23,21,,,14,14,,,11,13,,,4,6,,,91,23,,,0,14,,,91,23,,
0500000US31041,"Custer County, Nebraska",10625,*****,*****,,371,*****,*****,,273,59,,,5,8,,,1,2,,,92,60,,,10254,*****,*****,,9951,33,,,55,,16,,38,36,,,1,2,,,0,16,,,17,19,,,192,50,,,27,26,,,165,40,,
0500000US31043,"Dakota County, Nebraska",21284,*****,*****,,8399,*****,*****,,7294,510,,,226,141,,,0,18,,,879,507,,,12885,*****,*****,,9796,3,,,1502,,104,,396,113,,,645,110,,,0,18,,,0,18,,,546,197,,,2,3,,,544,197,,
0500000US31045,"Dawes County, Nebraska",8383,*****,*****,,487,*****,*****,,447,56,,,28,53,,,7,10,,,5,16,,,7896,*****,*****,,7080,23,,,386,,178,,209,183,,,46,60,,,0,14,,,0,14,,,175,174,,,13,23,,,162,174,,
0500000US31047,"Dawson County, Nebraska",24031,*****,*****,,8162,*****,*****,,4382,707,,,0,18,,,228,281,,,3552,655,,,15869,*****,*****,,13683,64,,,1594,,49,,51,47,,,206,63,,,16,31,,,54,55,,,265,91,,,17,28,,,248,85,,
0500000US31049,"Deuel County, Nebraska",1878,122,,,260,23,,,234,31,,,0,10,,,0,10,,,26,22,,,1618,124,,,1553,124,,,2,,3,,13,11,,,15,10,,,0,10,,,0,10,,,35,22,,,16,19,,,19,11,,
0500000US31051,"Dixon County, Nebraska",5632,*****,*****,,833,*****,*****,,596,136,,,0,14,,,0,14,,,237,136,,,4799,*****,*****,,4660,13,,,7,,9,,20,24,,,32,30,,,0,14,,,0,14,,,80,33,,,13,13,,,67,32,,
0500000US31053,"Dodge County, Nebraska",37249,*****,*****,,5333,*****,*****,,3245,490,,,99,92,,,91,83,,,1898,458,,,31916,*****,*****,,30507,184,,,271,,102,,66,38,,,218,54,,,17,28,,,46,51,,,791,227,,,125,172,,,666,135,,
0500000US31055,"Douglas County, Nebraska",578771,*****,*****,,75626,*****,*****,,56444,1422,,,2878,590,,,849,305,,,15455,1375,,,503145,*****,*****,,395078,555,,,61402,,1170,,1907,303,,,23661,651,,,150,59,,,1434,445,,,19513,1224,,,1305,366,,,18208,1216,,
0500000US31057,"Dundy County, Nebraska",1900,182,,,131,120,,,126,120,,,5,7,,,0,10,,,0,10,,,1769,167,,,1749,165,,,3,,7,,0,10,,,0,10,,,0,10,,,0,10,,,17,22,,,6,7,,,11,21,,
0500000US31059,"Fillmore County, Nebraska",5561,*****,*****,,231,*****,*****,,185,35,,,30,26,,,11,23,,,5,6,,,5330,*****,*****,,5147,38,,,13,,10,,28,23,,,23,22,,,0,14,,,0,14,,,119,52,,,40,38,,,79,26,,
0500000US31061,"Franklin County, Nebraska",2914,*****,*****,,79,*****,*****,,42,25,,,19,19,,,0,10,,,18,19,,,2835,*****,*****,,2756,10,,,9,,12,,3,4,,,5,5,,,3,5,,,0,10,,,59,11,,,11,10,,,48,9,,
0500000US31063,"Frontier County, Nebraska",2512,80,,,65,31,,,65,31,,,0,10,,,0,10,,,0,10,,,2447,81,,,2355,83,,,21,,20,,5,18,,,0,10,,,0,10,,,0,10,,,66,28,,,13,19,,,53,24,,
0500000US31065,"Furnas County, Nebraska",4655,*****,*****,,223,*****,*****,,155,47,,,2,5,,,0,10,,,66,48,,,4432,*****,*****,,4311,6,,,18,,13,,22,11,,,11,19,,,0,10,,,0,10,,,70,20,,,3,6,,,67,19,,
0500000US31067,"Gage County, Nebraska",21706,*****,*****,,631,*****,*****,,434,91,,,24,29,,,0,18,,,173,79,,,21075,*****,*****,,20354,30,,,136,,32,,120,54,,,130,46,,,0,18,,,0,18,,,335,86,,,28,41,,,307,80,,
0500000US31069,"Garden County, Nebraska",1726,139,,,29,20,,,17,17,,,0,10,,,0,10,,,12,13,,,1697,138,,,1674,137,,,0,,10,,2,4,,,4,5,,,0,10,,,0,10,,,17,13,,,0,10,,,17,13,,
0500000US31071,"Garfield County, Nebraska",1889,99,,,34,29,,,34,29,,,0,10,,,0,10,,,0,10,,,1855,102,,,1824,97,,,6,,9,,0,10,,,1,7,,,0,10,,,11,15,,,13,13,,,0,10,,,13,13,,
0500000US31073,"Gosper County, Nebraska",1811,145,,,89,42,,,60,36,,,0,10,,,0,10,,,29,24,,,1722,145,,,1689,146,,,4,,6,,0,10,,,0,10,,,6,9,,,0,10,,,23,20,,,1,3,,,22,20,,
0500000US31075,"Grant County, Nebraska",718,93,,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,,718,93,,,704,92,,,3,,3,,4,6,,,1,3,,,0,10,,,2,5,,,4,4,,,0,10,,,4,4,,
0500000US31077,"Greeley County, Nebraska",2219,*****,*****,,56,*****,*****,,37,22,,,0,10,,,0,10,,,19,22,,,2163,*****,*****,,2128,10,,,13,,12,,5,6,,,2,3,,,0,10,,,0,10,,,15,11,,,0,10,,,15,11,,
0500000US31079,"Hall County, Nebraska",62616,*****,*****,,18421,*****,*****,,10900,1043,,,166,127,,,1262,388,,,6093,1002,,,44195,*****,*****,,40571,113,,,1798,,171,,252,57,,,679,83,,,88,88,,,85,97,,,722,189,,,50,55,,,672,177,,
0500000US31081,"Hamilton County, Nebraska",9376,*****,*****,,353,*****,*****,,303,33,,,6,10,,,1,3,,,43,31,,,9023,*****,*****,,8834,10,,,8,,17,,28,32,,,32,30,,,4,5,,,9,8,,,108,38,,,2,3,,,106,37,,
0500000US31083,"Harlan County, Nebraska",3216,145,,,83,42,,,77,43,,,0,10,,,0,10,,,6,7,,,3133,145,,,3036,146,,,3,,6,,2,4,,,32,17,,,0,10,,,0,10,,,60,27,,,0,10,,,60,27,,
0500000US31085,"Hayes County, Nebraska",891,80,,,60,23,,,51,20,,,0,10,,,0,10,,,9,11,,,831,80,,,826,80,,,0,,10,,2,5,,,0,10,,,0,10,,,0,10,,,3,4,,,3,4,,,0,10,,
0500000US31087,"Hitchcock County, Nebraska",2630,*****,*****,,101,*****,*****,,82,29,,,0,10,,,0,10,,,19,29,,,2529,*****,*****,,2464,20,,,2,,3,,3,5,,,0,10,,,0,10,,,6,6,,,54,18,,,13,10,,,41,16,,
0500000US31089,"Holt County, Nebraska",10175,*****,*****,,529,*****,*****,,455,46,,,2,3,,,0,16,,,72,46,,,9646,*****,*****,,9442,7,,,41,,30,,44,15,,,53,19,,,0,16,,,3,4,,,63,37,,,5,5,,,58,37,,
0500000US31091,"Hooker County, Nebraska",714,97,,,29,26,,,15,20,,,0,10,,,0,10,,,14,23,,,685,93,,,629,89,,,4,,11,,3,8,,,0,10,,,0,10,,,9,13,,,40,40,,,40,40,,,0,10,,
0500000US31093,"Howard County, Nebraska",6461,*****,*****,,176,*****,*****,,98,34,,,0,14,,,0,14,,,78,34,,,6285,*****,*****,,5953,182,,,26,,26,,0,14,,,18,23,,,0,14,,,0,14,,,288,191,,,197,182,,,91,38,,
0500000US31095,"Jefferson County, Nebraska",7213,*****,*****,,346,*****,*****,,200,85,,,0,14,,,36,35,,,110,68,,,6867,*****,*****,,6669,39,,,42,,45,,2,4,,,24,35,,,0,14,,,0,14,,,130,63,,,36,39,,,94,49,,
0500000US31097,"Johnson County, Nebraska",5298,*****,*****,,554,*****,*****,,375,62,,,88,57,,,0,14,,,91,42,,,4744,*****,*****,,4231,5,,,307,,81,,32,35,,,56,17,,,0,14,,,0,14,,,118,78,,,4,5,,,114,78,,
0500000US31099,"Kearney County, Nebraska",6639,*****,*****,,502,*****,*****,,466,40,,,0,14,,,0,14,,,36,40,,,6137,*****,*****,,6013,11,,,3,,6,,35,26,,,50,34,,,0,14,,,5,7,,,31,22,,,5,6,,,26,21,,
0500000US31101,"Keith County, Nebraska",8312,*****,*****,,643,*****,*****,,599,42,,,1,2,,,3,5,,,40,43,,,7669,*****,*****,,7406,9,,,114,,67,,5,10,,,35,24,,,0,14,,,0,14,,,109,72,,,8,10,,,101,70,,
0500000US31103,"Keya Paha County, Nebraska",946,130,,,24,29,,,24,29,,,0,10,,,0,10,,,0,10,,,922,132,,,920,133,,,1,,2,,0,10,,,0,10,,,0,10,,,0,10,,,1,2,,,0,10,,,1,2,,
0500000US31105,"Kimball County, Nebraska",3583,179,,,343,60,,,237,106,,,0,10,,,2,5,,,104,97,,,3240,172,,,3095,165,,,12,,14,,64,31,,,6,9,,,0,10,,,0,10,,,63,27,,,0,10,,,63,27,,
0500000US31107,"Knox County, Nebraska",8434,*****,*****,,279,*****,*****,,224,41,,,12,16,,,0,14,,,43,36,,,8155,*****,*****,,7143,3,,,45,,34,,772,60,,,35,11,,,1,2,,,8,8,,,151,51,,,3,4,,,148,52,,
0500000US31109,"Lancaster County, Nebraska",320301,*****,*****,,23957,*****,*****,,16338,814,,,1074,421,,,719,340,,,5826,746,,,296344,*****,*****,,256335,518,,,11768,,686,,1206,199,,,13302,666,,,195,77,,,791,366,,,12747,964,,,1226,397,,,11521,902,,
0500000US31111,"Lincoln County, Nebraska",34906,*****,*****,,3277,*****,*****,,2603,294,,,104,105,,,6,10,,,564,272,,,31629,*****,*****,,30334,52,,,380,,97,,200,90,,,270,40,,,21,25,,,30,45,,,394,158,,,22,30,,,372,149,,
0500000US31113,"Logan County, Nebraska",865,92,,,30,22,,,13,12,,,0,10,,,14,21,,,3,4,,,835,91,,,768,91,,,0,,10,,12,10,,,0,10,,,0,10,,,0,10,,,55,20,,,14,13,,,41,18,,
0500000US31115,"Loup County, Nebraska",665,89,,,72,36,,,57,35,,,0,10,,,0,10,,,15,21,,,593,82,,,570,81,,,0,,10,,0,10,,,0,10,,,0,10,,,0,10,,,23,20,,,0,10,,,23,20,,
0500000US31117,"McPherson County, Nebraska",475,74,,,5,8,,,5,8,,,0,10,,,0,10,,,0,10,,,470,74,,,470,74,,,0,,10,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,,0,10,,
0500000US31119,"Madison County, Nebraska",35553,*****,*****,,5643,*****,*****,,4578,322,,,91,64,,,369,212,,,605,248,,,29910,*****,*****,,27958,55,,,439,,111,,394,90,,,486,147,,,0,21,,,0,21,,,633,211,,,53,55,,,580,207,,
