city,state,fips,proj_uid,displayname,AvGini20112014,PrePostRecessionChange,citylongitude,citylatitude,UV_place,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,logSA_Part,CBSA_POP_2018_5yr,geo_flag
Galesburg,Illinois,1728326,galesburg_IL,"Galesburg, Illinois",0.309415913,0.008741191,-90.369985,40.951561,1728326,30986,7.311977446,50.11039376,11.04432791,55313,36926,4.621442035,46.27444744,57.47756958,13.43138814,75.21138787,17.29875803,85.51545739,12.09959462,2.058170319,55.51400185,49.91317689,621,35.69738388,23.28210831,2.720702656,-7.821344117,-57.28061392,-11.23136177,-8.069779861,10.34129077,-0.49827054,60.758053,Place
Galveston,Texas,4828068,galveston_TX,"Galveston, Texas",0.368192271,0.013531629,-94.823139,29.281492,4828068,50039,7.302819937,57.45186806,4.655468836,60967,44902,14.21491206,41.6566968,65.11721015,12.98665404,46.83746696,29.053846,64.0623033,34.17243659,3.788249969,43.60420704,51.72253847,943,38.57245255,28.87384605,-4.850871253,-2.285414849,-58.71246148,16.67726975,-12.59105281,10.82055798,-4.9087973,0.73813593,Place
Garden City,Michigan,2631420,gardencity_MI,"Garden City, Michigan",0.310228231,0.025905054,-83.339946,42.324312,2631420,26809,3.867004067,62.31982112,19.86466199,65881,54102,5.095303804,43.05758476,62.32981682,7.907044888,89.70121741,11.3680765,92.29404926,5.285093561,1.81878674,81.46240711,50.43290257,920,37.18999863,31.90581131,4.560017338,-3.230275014,-51.58905829,-24.4996921,-10.77645023,10.19649293,-5.0816197,0.6209842,Place
Garden Grove,California,629000,gardengrove_CA,"Garden Grove, California",0.342547766,0.019930118,-117.952953,33.777226,629000,174010,5.232869834,63.62653971,16.12328887,69298,65591,44.68249083,49.83976483,62.12114096,12.29970604,19.79081631,21.05112523,78.76819372,2.496904321,7.921818733,53.2864213,62.62950301,1571,39.94105911,36.52845383,1.8464045,3.058624016,-43.56151247,-6.468566208,5.335480278,12.06686805,-4.3335629,1.3120716,Place
Gardena,California,628168,gardena_CA,"Gardena, California",0.336330999,0.012223003,-118.305967,33.893977,628168,59924,5.823002011,61.9877398,10.82557216,65114,55351,34.93758738,43.76604855,60.71023345,11.09129786,9.744009376,24.36014265,78.06072235,3.83377634,7.983595371,48.93544912,60.03804803,1322,47.54939651,27.21536255,-1.212274822,3.642927788,-70.22289361,-2.739372456,3.771689814,11.00083237,-5.3995986,0.45183939,Place
Garfield Heights,Ohio,3929428,garfieldheights_OH,"Garfield Heights, Ohio",0.278689746,0.021169981,-81.603597,41.419809,3929428,28001,10.0221023,64.06049728,14.63115066,52622,41841,2.946323343,47.99074829,57.17653036,13.9780283,46.96260989,14.34544772,91.43856168,13.2996127,1.706460118,63.22065592,60.26114821,868,27.04033279,33.55129623,7.95260664,0.522516014,-61.08809555,-25.78016852,-8.892431834,10.2399955,-4.299078,1.3581076,Place
Garfield,New Jersey,3425770,garfield_NJ,"Garfield, New Jersey",0.329583917,-0.001025327,-74.10813,40.878879,3425770,31578,4.558741301,63.83206248,9.983057529,64242,57161,41.69041812,50.62756538,63.26873302,14.7384122,55.38349748,19.96382028,92.23405123,6.800363213,5.841395378,38.19180131,50.16707182,1357,52.55497742,24.18045235,8.32108407,-1.652323011,-78.41425832,-16.57770006,6.016249245,10.36021595,-6.4505563,0.1579643,Place
Garland,Texas,4829000,garland_TX,"Garland, Texas",0.340660735,0.014445469,-96.634525,32.905697,4829000,237982,6.181029603,68.98517013,10.29776782,63792,58999,29.35936451,54.55278158,58.77797604,11.86194792,29.60980237,22.82622457,56.96931481,5.132042244,2.478008032,62.5326395,53.00969481,1093,30.73297691,34.55508041,5.109161885,-1.45159177,-72.91439294,-20.08756584,10.29531719,12.37995032,-3.4172549,3.2802355,Place
Gary,Indiana,1827000,gary_IN,"Gary, Indiana",0.323308934,0.02417838,-87.342127,41.57882,1827000,76677,13.80481124,51.52797699,14.58638161,37818,30310,1.799757406,48.52359593,54.75827456,27.09541023,11.40889674,13.18769902,89.64900374,28.03823948,2.223688602,51.26318336,58.06965828,708,54.77309418,40.9924469,4.929504478,-4.365866291,-70.46467089,-21.2333603,-25.37227727,11.24735707,-4.8232727,0.80404317,Place
Gastonia,North Carolina,3725580,gastonia_NC,"Gastonia, North Carolina",0.317686186,-0.001206748,-81.168507,35.248328,3725580,75138,7.992333919,62.81742454,16.29946828,58122,46301,7.242673635,48.42636883,58.14368129,13.82328123,57.85088539,23.51643592,57.40150213,11.72046661,3.110084057,55.521667,51.55192614,888,36.66072845,40.81114578,2.028152767,0.18772064,-66.53449675,-13.11946053,13.36964558,11.2270817,-3.4939115,3.0381804,Place
Gilbert,Arizona,427400,gilbert_AZ,"Gilbert, Arizona",0.301797852,0.000515429,-111.735799,33.293243,427400,237484,4.411837086,70.71377635,9.969778359,101364,92350,9.329049289,57.89052248,57.70620108,4.248939455,69.66448426,43.68935227,3.901967034,6.346587837,3.361126184,72.70656228,42.79366732,1531,25.82121277,13.27223396,1.753139119,-6.232699692,,-4.230072593,116.4908794,12.37785553,-2.9795921,5.0813565,Place
Glendale,Arizona,427820,glendale_AZ,"Glendale, Arizona",0.327440838,0.018471498,-112.194428,33.555807,427820,245514,5.844658986,62.9838109,6.340717524,62612,52314,17.51468331,53.39211822,59.87805128,14.58682567,47.72558808,21.42597884,37.74724007,8.990066499,3.777191639,54.47092056,51.6310513,1015,44.17035675,45.52096176,5.782207811,-6.411304941,-71.02802153,-17.91248145,12.20316984,12.41110925,-2.9463382,5.253171,Place
Glendale,California,630000,glendale_CA,"Glendale, California",0.371729639,0.006055171,-118.252884,34.163805,630000,200372,7.252058387,61.83537841,6.280293316,72110,62531,53.55988145,39.74831998,63.353163,11.50515825,62.03811169,39.37683403,76.69096589,5.026934668,11.5910511,32.89788961,60.42017937,1637,38.17641068,26.4964695,-2.137587151,3.149034001,-71.96068534,1.544083666,2.769101363,12.20793092,-4.1925001,1.5108465,Place
Glendora,California,630014,glendora_CA,"Glendora, California",0.325316474,0.005013027,-117.855898,34.128737,630014,51773,6.845826656,63.25103045,8.981107175,102821,92674,18.4014827,44.08863187,59.0423584,6.457732618,49.1684854,35.68318486,76.97178721,3.974670544,6.069663525,70.10127306,50.92297792,1763,36.6478653,19.67181206,2.537825032,-2.338886945,-67.83597703,3.440920564,4.771830416,10.85462406,-5.5458069,0.39037919,Place
Gloucester,Massachusetts,2526150,gloucester_MA,"Gloucester, Massachusetts",0.336892184,0.00728697,-70.6727,42.620953,2526150,30049,5.927708,63.22246194,10.91731712,89000,65377,9.338080883,34.8631829,58.92708302,5.360696465,93.06465983,39.17766809,77.81045437,12.19756752,6.054116726,62.91390657,49.05538857,1393,37.83166504,46.91731644,-1.767716073,-2.912718616,-55.64537881,2.118796725,-0.739933274,10.31058466,-5.075983,0.62449449,Place
Goldsboro,North Carolina,3726880,goldsboro_NC,"Goldsboro, North Carolina",0.314853619,0.005955225,-77.97966,35.380232,3726880,34972,14.30890858,55.48152924,13.22184652,45313,33043,5.521560088,48.86549711,59.5991075,23.47368449,35.2224648,20.79450339,61.54273152,11.5149647,3.907030344,36.89936399,50.80528855,757,42.24820709,27.72971725,8.10211659,-0.219423968,-37.41807209,-12.77080285,-10.42696514,10.46230302,-1.2657499,28.202772,Place
Goodyear,Arizona,428380,goodyear_AZ,"Goodyear, Arizona",0.300101482,0.011016335,-112.395534,33.458997,428380,77476,4.122313485,57.76360631,5.903237313,87510,80336,12.08632365,47.80537784,57.44617581,5.756722018,54.80923057,30.02629876,4.75413911,11.95447966,3.416898966,74.98288751,37.96154559,1368,17.68112946,23.7152195,2.116640219,2.905889537,,-3.309016772,309.6874835,11.25772349,-4.0997238,1.657725,Place
Grand Forks,North Dakota,3832060,grandforks_ND,"Grand Forks, North Dakota",0.29253592,0.000636565,-97.058159,47.908713,3832060,56556,4.129659757,71.54299021,5.725539476,75846,47871,6.024117768,47.49594927,63.06492686,10.38897857,83.40405822,36.04028225,54.98281717,6.652472913,4.134027004,43.43563616,50.63919425,870,39.64159012,33.61751556,1.072930292,0.527665493,-26.09230362,7.124407157,14.66920784,10.94298658,-0.58965325,55.451954,Place
Grand Island,Nebraska,3119595,grandisland_NE,"Grand Island, Nebraska",0.267242884,-0.012712148,-98.360037,40.923711,3119595,51187,4.698382318,70.83908916,20.6944555,60859,52642,15.71883559,55.93652725,56.02789521,12.02455908,62.64676452,20.22202462,63.78057003,6.448286027,2.611982822,58.63825083,40.55785537,789,36.22517014,39.41324234,2.109289566,2.300486214,2.474044768,-5.498589697,19.20586865,10.84324087,-0.50397235,60.412609,Place
Grand Junction,Colorado,831660,grandjunction_CO,"Grand Junction, Colorado",0.329976847,0.007608201,-108.555338,39.079233,831660,61479,7.7297315,62.38951087,3.732482344,67945,49849,5.066770688,47.06304669,57.43912458,12.48743385,79.05626297,33.6575985,46.86707556,5.670500919,4.491564751,57.16845989,56.38007522,965,61.63522339,22.5197258,5.021391696,0.653223396,-66.19023275,3.930990316,46.42738056,11.02645093,-0.89192629,40.986546,Place
Grand Prairie,Texas,4830464,grandprairie_TX,"Grand Prairie, Texas",0.335331521,0.012846879,-97.007567,32.713406,4830464,191104,5.196674541,70.89804411,11.73256487,72102,65249,22.72218317,56.05489612,60.43515801,9.505563229,22.04715759,23.18305373,35.95975637,6.635495275,2.318809509,62.09774613,42.8675741,1139,23.60702133,33.3143692,0.763611768,0.533694455,-70.54169411,-5.99792553,49.97135615,12.16057306,-3.6366322,2.6340904,Place
Grand Rapids,Michigan,2634000,grandrapids_MI,"Grand Rapids, Michigan",0.313042104,0.018769546,-85.65471,42.957912,2634000,197081,6.813024729,68.57782602,16.33581519,57937,47173,10.47031432,50.47546625,61.87658906,14.520742,59.40298438,35.63967645,80.71821928,7.508787513,2.791851282,54.06997204,52.35868096,889,44.14718628,57.71800995,2.665576646,2.735994223,-45.41848621,-12.12505901,-0.363498483,12.19137009,-1.6733496,18.761757,Place
Granite City,Illinois,1730926,granitecity_IL,"Granite City, Illinois",0.310076437,0.008381733,-90.127309,38.714811,1730926,29001,8.678314835,58.85390043,12.82946914,60700,47881,2.310265228,45.35320997,60.19792557,15.57883471,82.8523159,13.15802038,86.65633202,12.82231957,1.723021626,67.22967625,49.54907298,722,41.61358261,21.98472214,6.746287543,-3.075341795,-66.06040204,-3.358358911,-7.348008051,10.27508559,-4.5720248,1.0337007,Place
Great Falls,Montana,3032800,greatfalls_MT,"Great Falls, Montana",0.313221398,0.010124129,-111.285154,47.504183,3032800,58990,4.099018872,62.47857809,3.891943023,62110,45620,2.19528731,44.81951892,57.8453958,10.32085568,84.49228406,26.08133852,76.56687498,7.685404271,3.702323437,62.21176386,47.97312021,760,38.01221466,33.53673935,-0.764996155,-1.262861239,-68.89384649,3.87437303,4.057152937,10.98512322,-0.32624897,72.162552,Place
Greeley,Colorado,832155,greeley_CO,"Greeley, Colorado",0.318296963,0.007763302,-104.725684,40.412489,832155,103773,5.576164275,63.55515718,9.844516218,67842,55007,11.29195467,54.21081781,57.5650692,11.75651178,55.29280305,24.6331647,48.87766838,4.893847555,4.030395985,59.69920754,52.93092132,1022,54.83866882,36.20476151,1.624402508,-2.93817773,-10.46980213,-0.867701512,34.89275965,11.5499611,-1.0451864,35.162628,Place
Green Bay,Wisconsin,5531000,greenbay_WI,"Green Bay, Wisconsin",0.310379836,0.031365269,-88.010165,44.511747,5531000,104818,4.008005187,68.65656972,19.51228529,60424,47797,9.815108031,54.66056466,59.85136032,12.38554791,69.65215802,24.78278428,68.58631968,5.327309668,2.742850065,55.64243793,43.84542704,796,40.80402374,44.21544266,5.015983563,-1.671392366,-29.11264661,-16.73858073,2.44836922,11.55998079,-1.1088883,32.992554,Place
Greensboro,North Carolina,3728000,greensboro_NC,"Greensboro, North Carolina",0.348869297,0.007745745,-79.850539,36.080931,3728000,288719,6.339688599,63.70286345,11.28686517,59276,46702,10.84964946,51.4642179,60.66971421,13.83956224,43.19390059,37.41841316,45.34130096,11.29500493,3.273949623,50.36146641,50.3360033,892,49.66072845,45.72914505,5.19441288,-4.987416703,-59.54588285,-20.78426571,28.95516122,12.57320918,-0.96497881,38.099129,Place
Greenville,Mississippi,2829180,greenville_MS,"Greenville, Mississippi",0.325730242,-0.010266718,-91.038849,33.393435,2829180,31319,14.53724951,56.4409256,7.245498896,38088,29501,1.232478675,49.59414601,56.87601566,30.21956086,16.97052866,20.30933499,75.43025017,14.11081553,2.569404364,51.21772289,60.45532823,660,50.25228119,63.22089005,4.569181674,-0.687685245,-66.76509695,-17.01993803,-24.77361708,10.35198022,-0.40775079,66.514465,Place
Greenville,North Carolina,3728080,greenville_NC,"Greenville, North Carolina",0.321233742,-0.008459076,-77.373895,35.599266,3728080,91207,9.872716665,63.89843822,10.29620767,55932,37471,4.803359509,53.10711861,63.78676891,17.76150167,51.10572577,38.32060099,26.70421302,13.84870708,4.139201164,33.46534669,59.69438553,865,37.07126999,28.12213516,2.188807216,-2.416285821,-12.41845302,-15.67521434,50.81519942,11.42088693,-0.66511756,51.42131,Place
Greenville,South Carolina,4530850,greenville_SC,"Greenville, South Carolina",0.332173239,-0.021099047,-82.376,34.844354,4530850,65727,4.794392362,69.20816898,11.76619381,76633,53571,6.275959313,45.17217278,65.10109901,9.093464166,65.54536223,48.34755361,53.20048928,11.82710007,5.097907543,42.70565212,44.95196939,963,45.23664093,41.08875656,-3.07312451,3.502160725,-49.64825345,16.49255572,17.36545123,11.09326508,-2.5987809,7.4364176,Place
Gresham,Oregon,4131250,gresham_OR,"Gresham, Oregon",0.304517926,-0.000156684,-122.440989,45.50371,4131250,110770,6.856928021,64.89072442,11.00119352,63107,52303,16.17495716,52.51609683,59.10174251,14.20517266,64.21504021,21.23568505,49.17523563,5.755700544,5.104869843,53.53174806,63.65864277,1197,39.45742798,24.16824913,5.838377965,-4.400475156,-36.03781115,-17.20525296,22.79807106,11.61521126,-3.0832114,4.5811896,Place
Gulfport,Mississippi,2829700,gulfport_MS,"Gulfport, Mississippi",0.315298342,0.00400619,-89.084126,30.411588,2829700,71570,11.5436323,61.11271381,5.82383424,47355,37811,4.140002653,52.53065825,59.5710516,21.22630924,53.31703424,21.52733207,49.90546107,15.8650443,3.189548016,50.6601572,58.43888521,833,33.00252914,26.65002251,7.133178869,-2.457147196,-31.37738988,-18.99667691,0.622829587,11.17843127,-1.6987807,18.290642,Place
Hackensack,New Jersey,3428680,hackensack_NJ,"Hackensack, New Jersey",0.362259033,0.009364985,-74.049677,40.887881,3428680,44381,4.425159469,68.94404888,8.532046527,72736,67188,39.26680386,48.12430739,66.54424071,9.31308493,26.73892081,36.28051579,73.01838398,7.432299107,4.442757607,33.47213268,50.83569884,1483,20.02783394,31.39385605,2.507890125,2.984874351,-70.39042451,-14.33569953,3.992782998,10.70056673,-6.1102057,0.22200945,Place
Hagerstown,Maryland,2436075,hagerstown_MD,"Hagerstown, Maryland",0.330186572,0.029511074,-77.733117,39.652502,2436075,40186,9.386490285,62.98178434,8.005332947,47500,40531,7.398098707,58.29694271,58.44821334,23.69515449,66.1175549,15.93897343,70.284307,12.65172213,3.755150318,39.80345428,48.02290499,896,20.65519142,24.25896072,8.550845765,-1.444573347,-74.88504643,-16.48249426,9.53743833,10.60127396,-1.8797982,15.262091,Place
Hamilton,Ohio,3933012,hamilton_OH,"Hamilton, Ohio",0.313662993,0.004775271,-84.566259,39.397479,3933012,62259,7.974535972,59.89504457,14.00996745,53935,43280,3.636422008,51.1290431,57.68001676,15.8947587,80.26469946,15.91596752,80.99079728,11.8056789,2.377541542,55.30080199,51.50876641,813,43.04447556,52.54560471,5.306671084,-1.14992898,-64.49152568,-13.73179857,2.585269402,11.03905838,-3.5506377,2.8706326,Place
Hammond,Indiana,1831000,hammond_IN,"Hammond, Indiana",0.311175368,0.005188055,-87.492052,41.606433,1831000,77071,8.704971522,60.20715833,16.63668305,50390,44926,11.93315238,54.72818613,58.67187381,21.71260417,37.83264756,14.20851052,91.48489833,11.43482998,1.987713099,60.7080996,50.36742687,826,37.91637802,29.19690895,9.703244983,-0.366763579,-63.69983668,-19.94602389,-7.197042674,11.25248235,-4.8181472,0.80817473,Place
Hampton,Virginia,5135000,hampton_VA,"Hampton, Virginia",0.307549883,0.024088,-76.366965,37.042681,5135000,135583,7.238437235,65.34388661,12.00019345,66761,54550,4.883355647,46.07728124,61.06960177,11.36630625,38.64569962,26.77838504,59.51200724,10.68458483,3.417048693,56.17690682,55.16597629,1166,37.65132141,26.82440376,2.526466267,2.967158633,-48.20830638,-2.883108021,-7.412061159,11.81733928,-2.5416584,7.8735723,Place
Hamtramck,Michigan,2636280,hamtramck_MI,"Hamtramck, Michigan",0.349238447,0.006020913,-83.057406,42.397611,2636280,21941,10.33057868,43.85738969,25.65832734,26990,25478,41.37459695,67.56437421,56.35567904,45.28703094,51.79344416,12.51810193,91.48290157,19.18658465,2.531595945,50.4411757,57.17781186,643,29.80062485,44.83111191,21.14484889,-6.087368118,-43.23911994,-40.63546507,-4.504700557,9.996112312,-5.2820005,0.50822538,Place
Hanford,California,631960,hanford_CA,"Hanford, California",0.340617827,0.022823027,-119.652355,36.33835,631960,55893,7.647290081,62.33865619,7.685110718,65090,61647,15.79804271,58.28869343,57.80509114,13.65671158,37.29089499,18.33881289,43.46548319,5.68129085,3.437312365,57.32167363,45.78720033,1106,31.47877693,32.96415329,-0.541645005,1.119330778,-41.3207098,5.471093534,34.08098642,10.93119443,-0.98769605,37.243378,Place
Harlingen,Texas,4832372,harlingen_TX,"Harlingen, Texas",0.357958129,-0.029758884,-97.698009,26.191547,4832372,65449,7.393413782,57.70176053,3.691852465,42310,38800,14.0995279,57.84473419,50.97862482,25.44413209,15.71758091,17.5568372,44.3916887,14.71877247,2.152061939,56.14560843,53.25946212,695,34.64300156,21.48431778,6.148065837,5.799884904,-66.76309162,-16.56666295,13.69779723,11.08902649,-1.8631414,15.518435,Place
Harrisburg,Pennsylvania,4232800,harrisburg_PA,"Harrisburg, Pennsylvania",0.304330587,0.010192279,-76.873135,40.268985,4232800,49230,9.807878733,65.95659852,7.357021421,41333,37356,11.44627258,57.12317228,61.31423712,23.10094535,22.55535275,20.15592009,88.50294948,19.37131584,2.112110615,34.5808953,46.55105174,834,35.2868576,51.65085602,-0.295621945,2.360694083,-48.13164824,-6.196653073,0.572012257,10.80425847,-2.4453928,8.6692076,Place
Hartford,Connecticut,937000,hartford_CT,"Hartford, Connecticut",0.348176292,0.01381949,-72.690702,41.762593,937000,123628,13.57801259,60.01147032,7.223560661,39453,34338,21.51049972,56.76507354,61.17222905,25.54428279,14.77092505,16.82105511,84.37546492,14.82437253,4.741103172,23.83007407,56.96593523,1026,55.6140213,41.25464249,-2.678497959,3.102147778,-72.52931942,-2.171865423,1.686160325,11.72503234,-2.2805753,10.222538,Place
Harvey,Illinois,1733383,harvey_IL,"Harvey, Illinois",0.2918638,0.018804228,-87.650097,41.611147,1733383,24599,15.46697319,54.94222641,10.10969132,39620,28349,11.3907069,52.76026726,57.19744563,26.22731626,3.691206872,10.18096581,88.95152211,24.17830229,2.63501358,50.66910386,63.28237653,849,32.53802109,22.25771332,5.911619096,-3.548799731,-71.27236635,-24.88126638,-18.00333333,10.11046107,-5.9601684,0.25794774,Place
Hattiesburg,Mississippi,2831020,hattiesburg_MS,"Hattiesburg, Mississippi",0.336931947,-0.019282847,-89.340373,31.324554,2831020,46251,12.99520582,63.16053271,7.787123322,46138,33792,3.915591165,52.99514532,63.26782107,23.79924506,40.93316793,32.84340501,58.31589699,16.81723148,3.317353249,37.3649627,56.65010214,765,41.52842331,31.07755661,2.345270164,2.388428105,-46.07304213,-4.423970549,3.287255187,10.74183836,-1.1683049,31.089348,Place
